date,open,high,low,close,volume,symbol
2025-01-04,94.57,96.11,94.86,95.04,2799307,601088.SH
2025-01-05,94.93,96.57,95.15,95.56,2785882,601088.SH
2025-01-06,96.13,97.59,95.91,96.14,1995377,601088.SH
2025-01-07,97.26,99.1,95.78,97.46,2395258,601088.SH
2025-01-08,95.36,97.51,94.18,95.76,2891462,601088.SH
2025-01-09,95.97,96.84,96.01,96.3,2618995,601088.SH
2025-01-10,94.52,96.6,94.48,95.25,2639433,601088.SH
2025-01-11,93.68,94.48,93.08,94.18,2169962,601088.SH
2025-01-12,95.74,97.74,95.05,95.92,2457551,601088.SH
2025-01-13,93.86,95.66,93.77,94.62,2624928,601088.SH
2025-01-14,94.48,94.89,93.58,94.49,2651258,601088.SH
2025-01-15,93.16,94.05,92.06,93.78,2780158,601088.SH
2025-01-16,92.5,93.29,91.19,92.63,2161116,601088.SH
2025-01-17,93.29,94.11,93.48,94.0,1994621,601088.SH
2025-01-18,93.51,95.23,92.69,93.99,2845420,601088.SH
2025-01-19,94.79,96.16,94.14,95.29,2224956,601088.SH
2025-01-20,94.6,97.2,94.49,95.35,2580055,601088.SH
2025-01-21,95.51,97.07,95.7,96.32,2390838,601088.SH
2025-01-22,95.23,96.4,94.86,95.77,2765635,601088.SH
2025-01-23,96.58,98.72,96.51,97.21,2435925,601088.SH
2025-01-24,94.4,97.0,93.68,95.29,2911645,601088.SH
2025-01-25,93.0,94.28,92.22,93.45,2280677,601088.SH
2025-01-26,92.6,93.77,91.77,93.42,2641703,601088.SH
2025-01-27,94.4,95.18,94.42,95.14,2796321,601088.SH
2025-01-28,94.99,96.96,93.63,95.28,2412368,601088.SH
2025-01-29,93.2,94.65,93.21,93.65,2933147,601088.SH
2025-01-30,93.21,95.16,93.68,93.71,2087959,601088.SH
2025-01-31,91.55,92.59,91.36,92.05,2297862,601088.SH
2025-02-01,91.64,93.84,90.89,92.37,2116886,601088.SH
2025-02-02,92.44,93.71,91.54,92.94,2449046,601088.SH
2025-02-03,92.56,93.9,92.47,93.0,2678376,601088.SH
2025-02-04,93.36,95.32,93.73,94.06,2229993,601088.SH
2025-02-05,94.34,95.34,93.85,94.8,2579985,601088.SH
2025-02-06,95.36,96.28,94.37,95.84,2109117,601088.SH
2025-02-07,94.12,95.91,94.77,95.02,2514855,601088.SH
2025-02-08,92.73,93.65,91.69,93.31,2872586,601088.SH
2025-02-09,91.84,93.63,91.59,92.06,2534781,601088.SH
2025-02-10,91.62,93.32,90.62,92.26,2705909,601088.SH
2025-02-11,92.61,93.92,92.53,93.0,2558844,601088.SH
2025-02-12,93.25,94.11,92.55,93.46,2544623,601088.SH
2025-02-13,91.94,94.36,92.62,92.68,2059626,601088.SH
2025-02-14,93.88,95.01,93.54,94.48,2770470,601088.SH
2025-02-15,93.96,95.44,93.1,94.02,2214899,601088.SH
2025-02-16,94.24,95.13,93.34,94.39,2518253,601088.SH
2025-02-17,94.73,97.39,94.47,95.49,2594796,601088.SH
2025-02-18,94.46,96.13,93.7,94.95,2709450,601088.SH
2025-02-19,93.25,95.3,93.33,93.68,2463318,601088.SH
2025-02-20,93.76,94.46,92.57,94.07,2754281,601088.SH
2025-02-21,95.12,96.45,94.05,95.94,2277724,601088.SH
2025-02-22,95.21,96.48,95.04,95.49,2191134,601088.SH
2025-02-23,93.89,95.88,93.37,94.24,2915254,601088.SH
2025-02-24,93.9,96.32,93.23,94.63,2535334,601088.SH
2025-02-25,93.48,95.17,93.7,94.23,2586665,601088.SH
2025-02-26,93.87,94.58,93.74,93.99,2436368,601088.SH
2025-02-27,93.03,93.87,92.97,93.54,2432164,601088.SH
2025-02-28,91.79,93.52,90.91,91.88,2279937,601088.SH
2025-03-01,93.18,94.56,92.96,93.63,2115013,601088.SH
2025-03-02,91.26,92.96,90.32,92.08,2880557,601088.SH
2025-03-03,90.64,92.83,90.06,91.43,2782466,601088.SH
2025-03-04,91.6,92.44,91.77,91.96,2370233,601088.SH
2025-03-05,90.4,92.62,89.64,91.28,2764057,601088.SH
2025-03-06,90.15,92.17,90.2,90.94,2307276,601088.SH
2025-03-07,91.87,92.64,91.84,92.47,2141695,601088.SH
2025-03-08,91.02,92.83,90.01,91.33,2381372,601088.SH
2025-03-09,89.67,90.12,88.09,89.88,2646570,601088.SH
2025-03-10,88.36,90.1,88.16,88.57,2182258,601088.SH
2025-03-11,88.09,90.53,88.76,88.91,2918266,601088.SH
2025-03-12,87.75,90.03,88.36,88.61,2199845,601088.SH
2025-03-13,88.05,88.33,87.53,88.17,2913778,601088.SH
2025-03-14,87.74,89.8,87.88,88.57,2461217,601088.SH
2025-03-15,86.72,87.53,86.64,87.42,2282959,601088.SH
2025-03-16,87.79,89.07,87.79,88.06,2933109,601088.SH
2025-03-17,87.06,87.72,85.68,87.11,2863850,601088.SH
2025-03-18,87.6,88.47,86.55,88.1,2561586,601088.SH
2025-03-19,87.49,88.12,86.87,87.51,2224234,601088.SH
2025-03-20,86.22,87.74,85.05,86.41,2047871,601088.SH
2025-03-21,86.42,88.6,86.51,87.03,2218689,601088.SH
2025-03-22,87.64,87.97,87.29,87.77,2902571,601088.SH
2025-03-23,87.81,88.91,87.26,88.52,2818911,601088.SH
2025-03-24,87.17,87.61,85.72,87.2,2919849,601088.SH
2025-03-25,86.85,88.88,86.3,87.73,2608784,601088.SH
2025-03-26,85.28,86.32,85.91,86.12,2211070,601088.SH
2025-03-27,84.57,86.33,84.39,84.81,2907137,601088.SH
2025-03-28,83.17,84.49,82.68,83.34,2407975,601088.SH
2025-03-29,82.48,84.41,82.72,82.83,1955974,601088.SH
2025-03-30,82.35,83.47,82.91,82.93,2740911,601088.SH
2025-03-31,82.06,84.36,82.43,82.76,2779567,601088.SH
2025-04-01,82.05,83.13,81.76,82.73,2732811,601088.SH
2025-04-02,83.49,85.42,84.05,84.19,2190181,601088.SH
2025-04-03,83.84,84.97,82.96,84.21,2334534,601088.SH
