date,open,high,low,close,volume,symbol
2025-01-04,56.52,57.63,56.16,56.74,3328595,600028.SH
2025-01-05,55.49,57.12,55.81,56.02,4469805,600028.SH
2025-01-06,57.06,58.16,56.02,57.08,3500652,600028.SH
2025-01-07,56.38,57.18,56.26,56.61,3393298,600028.SH
2025-01-08,56.13,57.38,55.32,56.45,4433082,600028.SH
2025-01-09,55.63,56.24,55.26,56.07,3275401,600028.SH
2025-01-10,56.83,58.05,56.92,57.09,3247342,600028.SH
2025-01-11,57.31,57.85,57.65,57.7,4357449,600028.SH
2025-01-12,57.48,58.67,57.99,58.06,3526301,600028.SH
2025-01-13,57.99,58.71,57.8,58.52,4115264,600028.SH
2025-01-14,58.0,59.17,57.51,58.09,4328440,600028.SH
2025-01-15,58.8,59.66,58.18,58.86,3493073,600028.SH
2025-01-16,59.58,60.63,59.41,59.75,4694766,600028.SH
2025-01-17,59.76,60.48,59.12,60.29,3902067,600028.SH
2025-01-18,58.81,59.26,58.97,59.2,4230194,600028.SH
2025-01-19,58.58,59.42,58.38,58.8,4311803,600028.SH
2025-01-20,58.33,59.57,58.48,58.83,3542775,600028.SH
2025-01-21,59.04,60.5,58.51,59.48,4535656,600028.SH
2025-01-22,59.98,60.85,60.06,60.35,3731420,600028.SH
2025-01-23,59.06,60.45,58.84,59.29,4413419,600028.SH
2025-01-24,59.59,59.88,58.67,59.6,3827319,600028.SH
2025-01-25,58.46,59.89,58.22,58.81,3782237,600028.SH
2025-01-26,58.54,58.88,58.38,58.67,3183427,600028.SH
2025-01-27,59.18,59.94,58.68,59.4,3946268,600028.SH
2025-01-28,59.29,59.63,58.96,59.53,3184621,600028.SH
2025-01-29,60.16,61.25,60.38,60.38,4460788,600028.SH
2025-01-30,60.49,61.58,59.86,61.02,4302491,600028.SH
2025-01-31,61.24,62.29,60.9,61.35,3912327,600028.SH
2025-02-01,60.52,61.14,60.48,60.64,3638110,600028.SH
2025-02-02,60.99,61.42,60.5,61.41,4132665,600028.SH
2025-02-03,61.47,63.05,61.34,62.06,3386973,600028.SH
2025-02-04,60.7,62.01,60.78,60.93,3669639,600028.SH
2025-02-05,59.88,60.79,59.91,60.19,4633009,600028.SH
2025-02-06,61.12,61.49,61.11,61.21,3231452,600028.SH
2025-02-07,61.54,62.71,61.13,62.09,4053456,600028.SH
2025-02-08,60.61,61.79,60.61,61.17,4090952,600028.SH
2025-02-09,61.26,62.07,61.1,61.71,3195028,600028.SH
2025-02-10,62.23,63.23,61.64,62.63,3428571,600028.SH
2025-02-11,62.67,63.42,61.96,62.78,3581435,600028.SH
2025-02-12,63.14,63.66,62.18,63.31,3734694,600028.SH
2025-02-13,63.91,64.96,64.06,64.29,3224033,600028.SH
2025-02-14,63.77,64.42,63.56,64.2,3429158,600028.SH
2025-02-15,63.91,65.41,63.06,64.22,3817258,600028.SH
2025-02-16,63.08,64.58,62.34,63.52,3854449,600028.SH
2025-02-17,62.16,63.54,61.14,62.31,4168296,600028.SH
2025-02-18,62.28,63.31,62.6,62.77,3851385,600028.SH
2025-02-19,60.94,61.79,60.36,61.54,4295638,600028.SH
2025-02-20,61.14,61.67,60.79,61.44,3831911,600028.SH
2025-02-21,60.97,61.88,61.16,61.52,4587593,600028.SH
2025-02-22,60.62,61.53,60.02,60.68,3647071,600028.SH
2025-02-23,59.62,60.55,59.07,60.04,4592729,600028.SH
2025-02-24,59.17,59.48,59.16,59.19,3766329,600028.SH
2025-02-25,59.7,59.81,59.28,59.73,4637194,600028.SH
2025-02-26,58.95,59.74,59.2,59.32,3291570,600028.SH
2025-02-27,59.93,60.61,59.53,60.48,3981336,600028.SH
2025-02-28,58.88,60.35,58.96,59.43,3860649,600028.SH
2025-03-01,57.99,58.88,57.43,58.41,3624162,600028.SH
2025-03-02,59.14,60.34,58.82,59.33,3701258,600028.SH
2025-03-03,59.13,60.32,58.89,59.26,4497174,600028.SH
2025-03-04,58.7,59.93,58.8,59.27,3992510,600028.SH
2025-03-05,57.73,58.86,57.75,58.16,3181905,600028.SH
2025-03-06,58.27,58.57,57.65,58.49,4628006,600028.SH
2025-03-07,57.76,58.2,57.75,58.05,4615133,600028.SH
2025-03-08,58.27,58.9,57.45,58.48,4196138,600028.SH
2025-03-09,59.18,59.83,59.49,59.61,4561600,600028.SH
2025-03-10,58.38,58.95,58.34,58.88,4277331,600028.SH
2025-03-11,57.33,58.4,57.04,57.87,3524768,600028.SH
2025-03-12,58.71,58.84,58.2,58.83,3299509,600028.SH
2025-03-13,59.04,60.27,59.23,59.57,4463542,600028.SH
2025-03-14,60.52,60.65,60.01,60.63,3962868,600028.SH
2025-03-15,59.44,60.86,59.95,60.03,4210110,600028.SH
