date,open,high,low,close,volume,symbol
2025-01-03,91.61,92.37,91.17,92.09,2634517,000063.SZ
2025-01-04,90.69,91.6,91.03,91.19,3271195,000063.SZ
2025-01-05,90.4,92.59,90.19,91.02,3567420,000063.SZ
2025-01-06,90.47,92.32,89.54,91.27,2579392,000063.SZ
2025-01-07,91.87,93.06,91.21,92.7,3449716,000063.SZ
2025-01-08,90.32,92.28,89.18,90.93,3756578,000063.SZ
2025-01-09,90.12,91.1,89.59,90.57,2977339,000063.SZ
2025-01-10,89.19,90.44,88.99,89.82,2876002,000063.SZ
2025-01-11,89.82,90.66,89.11,90.19,2714406,000063.SZ
2025-01-12,90.76,92.93,90.64,91.67,2805535,000063.SZ
2025-01-13,92.72,94.04,92.28,93.29,3435562,000063.SZ
2025-01-14,94.16,96.64,93.22,95.03,2643011,000063.SZ
2025-01-15,92.37,94.17,91.77,93.14,3753203,000063.SZ
2025-01-16,93.84,95.82,93.84,94.77,2894221,000063.SZ
2025-01-17,94.57,96.99,93.97,95.15,3347836,000063.SZ
2025-01-18,93.72,96.06,94.25,94.55,2811385,000063.SZ
2025-01-19,95.36,95.75,95.42,95.46,3522061,000063.SZ
2025-01-20,94.74,95.57,93.64,95.39,3355548,000063.SZ
2025-01-21,93.27,94.4,92.53,93.56,3281075,000063.SZ
2025-01-22,95.16,96.09,95.03,95.28,2653052,000063.SZ
2025-01-23,94.06,95.03,92.86,94.28,3094722,000063.SZ
2025-01-24,94.71,96.76,93.74,95.0,3098887,000063.SZ
2025-01-25,94.66,95.3,93.44,95.01,2997106,000063.SZ
2025-01-26,94.61,95.41,94.0,95.25,3489455,000063.SZ
2025-01-27,95.44,97.63,95.7,96.38,3832504,000063.SZ
2025-01-28,96.37,98.54,96.43,96.86,3696367,000063.SZ
2025-01-29,94.81,97.2,94.86,95.43,2683094,000063.SZ
2025-01-30,93.63,94.47,92.23,93.88,3421937,000063.SZ
2025-01-31,91.37,93.22,91.65,92.21,2944988,000063.SZ
2025-02-01,92.81,94.67,92.31,93.52,2945366,000063.SZ
2025-02-02,94.56,94.99,93.93,94.85,2784455,000063.SZ
2025-02-03,93.13,93.41,92.01,93.27,3333243,000063.SZ
2025-02-04,92.54,93.56,92.33,92.91,2606799,000063.SZ
2025-02-05,91.33,91.59,90.5,91.52,3290038,000063.SZ
2025-02-06,89.18,90.45,88.17,89.74,3465189,000063.SZ
2025-02-07,89.91,91.35,89.26,90.51,3374981,000063.SZ
2025-02-08,88.77,89.62,88.4,89.38,3013654,000063.SZ
2025-02-09,90.67,91.45,90.95,90.99,2756072,000063.SZ
2025-02-10,90.86,92.07,89.63,91.41,3396642,000063.SZ
2025-02-11,90.05,90.53,89.25,90.18,3687986,000063.SZ
2025-02-12,90.1,91.89,89.76,90.7,2921624,000063.SZ
2025-02-13,88.61,90.16,88.44,89.2,2731065,000063.SZ
2025-02-14,89.73,90.76,88.89,90.09,2879464,000063.SZ
2025-02-15,88.71,90.03,87.3,88.8,3824728,000063.SZ
