date,open,high,low,close,volume,symbol
2025-01-04,58.28,59.32,58.11,58.3,4788031,601800.SH
2025-01-05,57.72,59.07,57.98,57.99,3685162,601800.SH
2025-01-06,56.66,57.75,56.3,57.07,4235889,601800.SH
2025-01-07,57.27,58.31,57.14,57.66,4108870,601800.SH
2025-01-08,57.2,58.13,56.58,57.36,4372070,601800.SH
2025-01-09,56.63,57.33,56.9,56.96,3824778,601800.SH
2025-01-10,56.45,57.42,56.3,56.45,4824329,601800.SH
2025-01-11,56.8,56.94,56.86,56.88,4232052,601800.SH
2025-01-12,56.79,56.98,56.46,56.89,4841984,601800.SH
2025-01-13,57.85,58.68,57.28,58.02,4578997,601800.SH
2025-01-14,57.94,58.42,57.55,58.22,4481624,601800.SH
2025-01-15,57.18,57.55,57.21,57.35,3571551,601800.SH
2025-01-16,57.16,57.59,56.67,57.27,4853308,601800.SH
2025-01-17,57.34,57.87,56.46,57.44,3535940,601800.SH
2025-01-18,56.92,57.81,56.91,57.21,5051138,601800.SH
2025-01-19,57.2,57.59,56.5,57.33,4125861,601800.SH
2025-01-20,56.47,57.09,56.02,56.68,4772210,601800.SH
2025-01-21,55.35,55.94,54.68,55.61,4355754,601800.SH
2025-01-22,54.41,55.39,54.59,54.79,4180053,601800.SH
2025-01-23,54.3,54.79,53.35,54.43,4737582,601800.SH
2025-01-24,53.47,54.63,52.97,53.92,4919607,601800.SH
2025-01-25,53.86,54.28,53.96,53.98,3686867,601800.SH
2025-01-26,53.65,54.23,53.05,53.75,5026144,601800.SH
2025-01-27,53.32,54.47,52.97,53.68,4068741,601800.SH
2025-01-28,52.65,53.21,52.53,52.71,3938932,601800.SH
2025-01-29,51.68,52.82,51.68,52.13,3675535,601800.SH
2025-01-30,50.79,51.76,50.22,51.2,4619536,601800.SH
2025-01-31,50.04,50.92,50.29,50.47,3976105,601800.SH
2025-02-01,50.86,51.4,50.94,51.16,4418151,601800.SH
2025-02-02,51.56,52.72,51.04,52.02,4022777,601800.SH
2025-02-03,51.79,52.31,51.28,51.85,3657671,601800.SH
2025-02-04,51.27,51.73,51.0,51.36,3612894,601800.SH
2025-02-05,51.21,51.8,51.36,51.38,4762145,601800.SH
2025-02-06,50.7,51.38,50.2,51.06,3368965,601800.SH
2025-02-07,50.12,51.22,50.18,50.53,4902912,601800.SH
2025-02-08,50.06,50.59,49.53,50.35,4276129,601800.SH
2025-02-09,49.57,50.89,49.17,49.93,4427125,601800.SH
2025-02-10,49.71,50.24,50.08,50.17,3822216,601800.SH
2025-02-11,49.44,50.13,49.4,49.68,3730355,601800.SH
2025-02-12,50.08,51.21,50.27,50.57,4314403,601800.SH
2025-02-13,50.62,51.38,50.07,50.72,4761309,601800.SH
2025-02-14,51.63,52.59,51.35,51.7,5050213,601800.SH
2025-02-15,52.55,52.99,51.88,52.72,4800737,601800.SH
2025-02-16,53.14,53.66,52.51,53.27,3698134,601800.SH
2025-02-17,52.63,53.28,52.83,52.94,4069334,601800.SH
2025-02-18,52.96,53.46,52.69,53.07,3715034,601800.SH
2025-02-19,53.63,54.26,53.18,54.08,4067011,601800.SH
2025-02-20,53.4,54.84,53.09,53.94,4289918,601800.SH
2025-02-21,53.86,54.58,53.89,54.39,4468714,601800.SH
2025-02-22,53.64,54.21,53.16,53.65,4445419,601800.SH
2025-02-23,53.08,53.13,52.58,53.11,3736754,601800.SH
2025-02-24,51.96,52.7,52.03,52.29,4927455,601800.SH
2025-02-25,52.81,53.89,52.46,53.25,4526042,601800.SH
2025-02-26,52.91,53.4,52.72,53.03,3549196,601800.SH
2025-02-27,53.45,54.4,53.88,53.98,3392505,601800.SH
2025-02-28,54.48,55.86,54.74,54.88,4621552,601800.SH
2025-03-01,54.59,55.37,54.5,54.85,4708922,601800.SH
2025-03-02,54.34,55.07,54.31,54.56,4123386,601800.SH
2025-03-03,54.31,55.49,53.74,54.5,4469394,601800.SH
2025-03-04,53.55,54.4,53.52,53.92,4165509,601800.SH
2025-03-05,54.91,54.96,53.88,54.92,3531374,601800.SH
2025-03-06,55.24,56.43,54.76,55.63,4330340,601800.SH
2025-03-07,54.61,55.12,53.9,54.93,4656116,601800.SH
2025-03-08,54.44,54.57,53.53,54.47,3622367,601800.SH
2025-03-09,54.48,55.18,54.2,54.83,3883805,601800.SH
2025-03-10,55.3,56.13,54.81,55.69,4903804,601800.SH
2025-03-11,54.51,55.21,54.26,54.94,4348351,601800.SH
2025-03-12,55.03,55.75,55.02,55.12,4777000,601800.SH
2025-03-13,54.85,55.8,54.13,55.07,4989823,601800.SH
2025-03-14,54.94,56.02,54.65,55.2,4396067,601800.SH
2025-03-15,55.03,55.81,55.13,55.23,4746437,601800.SH
2025-03-16,55.12,55.99,54.62,55.42,4324803,601800.SH
2025-03-17,54.98,55.46,54.37,55.24,4170792,601800.SH
2025-03-18,54.76,55.24,54.86,55.12,3604497,601800.SH
2025-03-19,54.92,56.37,54.96,55.44,3974623,601800.SH
2025-03-20,55.03,56.6,54.5,55.52,3920948,601800.SH
2025-03-21,55.6,56.61,55.75,55.92,4114152,601800.SH
2025-03-22,55.53,56.82,55.6,55.74,3821914,601800.SH
2025-03-23,56.19,56.79,55.98,56.21,4631953,601800.SH
2025-03-24,55.86,56.24,54.98,55.96,4141217,601800.SH
2025-03-25,54.87,56.33,55.24,55.36,3859215,601800.SH
2025-03-26,55.77,56.16,55.99,56.11,3564990,601800.SH
2025-03-27,56.69,57.09,55.8,56.93,5051507,601800.SH
2025-03-28,55.97,56.91,55.89,56.5,3770258,601800.SH
2025-03-29,55.31,56.37,54.59,55.39,4067699,601800.SH
2025-03-30,54.18,54.93,54.4,54.65,3670570,601800.SH
2025-03-31,54.1,55.45,54.12,54.38,4333396,601800.SH
2025-04-01,53.78,54.7,53.6,54.1,4513303,601800.SH
2025-04-02,54.56,55.88,53.86,54.88,3804698,601800.SH
2025-04-03,54.98,55.75,54.21,55.13,3939253,601800.SH
