date,open,high,low,close,volume,symbol
2025-01-04,90.22,92.41,90.67,91.09,1203902,600809.SH
2025-01-05,89.62,89.82,88.79,89.74,1257710,600809.SH
2025-01-06,90.86,92.15,90.11,91.21,1214242,600809.SH
2025-01-07,89.56,91.47,89.97,90.35,1308967,600809.SH
2025-01-08,88.02,89.32,87.77,88.64,1333355,600809.SH
2025-01-09,89.44,90.45,89.3,89.62,1042596,600809.SH
2025-01-10,88.19,89.86,86.9,88.67,1111665,600809.SH
2025-01-11,87.81,89.48,86.93,88.44,1022169,600809.SH
2025-01-12,89.26,91.57,89.18,89.8,1270872,600809.SH
2025-01-13,88.52,89.03,87.03,88.59,1177605,600809.SH
2025-01-14,89.54,90.63,89.86,89.86,1266120,600809.SH
2025-01-15,90.78,92.63,89.89,90.97,1377752,600809.SH
2025-01-16,91.61,92.75,91.54,92.47,1278184,600809.SH
2025-01-17,92.72,94.59,92.04,92.8,1353040,600809.SH
2025-01-18,90.98,92.93,91.38,91.64,1169471,600809.SH
2025-01-19,91.36,92.7,90.23,91.44,1196770,600809.SH
2025-01-20,89.68,91.63,89.12,90.56,1161374,600809.SH
2025-01-21,89.57,90.73,88.48,89.83,1035201,600809.SH
2025-01-22,89.83,90.3,89.05,89.96,1102708,600809.SH
2025-01-23,89.45,91.26,88.65,90.04,1049841,600809.SH
2025-01-24,89.95,91.83,90.32,90.53,1243558,600809.SH
2025-01-25,91.36,93.72,91.67,91.9,1319386,600809.SH
2025-01-26,92.59,93.28,91.68,92.64,1271445,600809.SH
2025-01-27,90.72,93.03,90.48,91.36,1107082,600809.SH
2025-01-28,90.21,91.5,89.01,90.63,984255,600809.SH
2025-01-29,92.19,93.21,92.36,92.4,1384855,600809.SH
2025-01-30,90.31,92.28,90.67,91.07,1335408,600809.SH
2025-01-31,89.64,90.72,90.14,90.47,1157641,600809.SH
2025-02-01,90.11,92.06,89.09,90.45,1302283,600809.SH
2025-02-02,88.47,90.58,87.38,88.88,1216190,600809.SH
2025-02-03,87.53,89.14,86.85,88.1,1172069,600809.SH
2025-02-04,88.06,90.36,87.83,88.86,1201646,600809.SH
2025-02-05,89.18,89.92,88.31,89.78,958142,600809.SH
2025-02-06,88.78,91.18,89.11,89.56,1053929,600809.SH
2025-02-07,90.67,93.02,89.79,91.29,1127508,600809.SH
2025-02-08,91.82,93.53,90.79,92.17,1401532,600809.SH
2025-02-09,92.11,93.21,92.53,93.04,1093447,600809.SH
2025-02-10,93.77,94.66,92.59,94.36,1062146,600809.SH
2025-02-11,94.23,95.19,93.85,94.47,1119854,600809.SH
2025-02-12,94.81,96.45,93.46,94.91,1358836,600809.SH
2025-02-13,93.22,94.13,92.9,93.96,1063069,600809.SH
2025-02-14,92.4,94.32,92.03,92.86,1188257,600809.SH
2025-02-15,93.22,95.36,93.57,93.84,967009,600809.SH
2025-02-16,93.11,94.89,91.9,93.72,1030918,600809.SH
2025-02-17,91.69,93.83,91.04,92.3,1226047,600809.SH
2025-02-18,91.04,92.78,90.16,91.65,1271732,600809.SH
2025-02-19,93.17,94.31,92.28,93.3,1216558,600809.SH
2025-02-20,93.84,95.03,93.94,94.32,1041740,600809.SH
2025-02-21,91.98,93.07,91.43,92.5,1161663,600809.SH
2025-02-22,92.2,92.9,91.74,92.36,959797,600809.SH
