date,open,high,low,close,volume,symbol
2025-01-04,67.38,68.85,67.19,67.56,3024505,688981.SH
2025-01-05,67.95,69.21,67.33,67.97,3520685,688981.SH
2025-01-06,68.28,68.7,67.72,68.63,3238535,688981.SH
2025-01-07,67.83,69.68,67.62,68.32,3103065,688981.SH
2025-01-08,68.38,69.7,68.83,68.95,2443395,688981.SH
2025-01-09,69.31,69.94,69.07,69.45,2435610,688981.SH
2025-01-10,69.13,70.12,68.33,69.72,3519340,688981.SH
2025-01-11,69.83,70.07,69.42,69.84,3391525,688981.SH
2025-01-12,70.2,70.67,70.18,70.33,2480802,688981.SH
2025-01-13,69.91,70.94,70.46,70.61,2983952,688981.SH
2025-01-14,69.87,70.46,69.52,70.16,3023504,688981.SH
2025-01-15,68.77,70.47,68.1,69.45,3140314,688981.SH
2025-01-16,69.08,69.55,68.16,69.27,2844553,688981.SH
2025-01-17,68.86,70.36,69.08,69.14,3199736,688981.SH
2025-01-18,68.89,69.0,67.92,68.98,2621859,688981.SH
2025-01-19,69.17,70.29,69.0,69.4,2883610,688981.SH
2025-01-20,68.55,69.72,68.75,68.94,3573337,688981.SH
2025-01-21,68.98,70.27,68.7,69.06,2768439,688981.SH
2025-01-22,69.18,71.03,69.66,69.87,2697157,688981.SH
2025-01-23,69.03,69.59,68.61,69.06,3477383,688981.SH
2025-01-24,68.93,69.94,68.74,69.14,3385889,688981.SH
2025-01-25,70.26,70.72,70.33,70.48,3404052,688981.SH
2025-01-26,69.86,70.57,69.27,70.15,2454960,688981.SH
2025-01-27,70.05,71.05,69.02,70.32,2473462,688981.SH
2025-01-28,69.36,70.03,69.11,69.56,2731714,688981.SH
2025-01-29,67.83,68.49,67.93,68.2,3328035,688981.SH
2025-01-30,68.46,69.07,67.54,68.57,3594471,688981.SH
2025-01-31,69.33,70.88,69.57,69.79,3340484,688981.SH
2025-02-01,70.04,71.67,69.83,70.37,2451187,688981.SH
2025-02-02,69.36,70.04,69.22,69.48,3133954,688981.SH
2025-02-03,67.88,69.58,67.79,68.35,2783573,688981.SH
2025-02-04,66.85,67.59,66.1,67.0,3058183,688981.SH
2025-02-05,67.55,68.86,67.68,67.99,3376707,688981.SH
2025-02-06,66.23,67.25,66.55,66.83,2828194,688981.SH
2025-02-07,67.34,68.25,66.82,67.98,3438359,688981.SH
2025-02-08,67.1,67.86,67.0,67.18,2399086,688981.SH
2025-02-09,68.06,69.52,67.69,68.44,3426059,688981.SH
2025-02-10,67.3,67.96,66.69,67.49,3433741,688981.SH
2025-02-11,66.11,67.39,65.49,66.77,3494805,688981.SH
2025-02-12,67.28,67.84,66.18,67.43,3178111,688981.SH
2025-02-13,66.58,68.11,66.2,67.25,3325303,688981.SH
2025-02-14,68.16,68.3,67.53,68.22,2624510,688981.SH
2025-02-15,68.97,70.29,67.88,69.01,3371399,688981.SH
2025-02-16,69.71,69.88,68.44,69.75,2971328,688981.SH
2025-02-17,70.38,71.14,70.65,70.79,3295974,688981.SH
2025-02-18,70.26,70.77,70.35,70.39,3065527,688981.SH
2025-02-19,69.9,70.32,69.46,70.14,3337053,688981.SH
2025-02-20,69.16,70.26,68.24,69.42,3198301,688981.SH
2025-02-21,69.25,70.2,68.55,69.36,2737058,688981.SH
2025-02-22,70.52,71.42,70.43,70.69,2942524,688981.SH
2025-02-23,70.52,71.42,70.81,71.05,2930277,688981.SH
2025-02-24,69.53,70.92,69.7,69.74,3044505,688981.SH
2025-02-25,69.61,70.45,68.68,69.87,2531265,688981.SH
2025-02-26,68.18,68.68,68.26,68.63,2794069,688981.SH
2025-02-27,67.45,68.08,67.68,68.06,2814567,688981.SH
2025-02-28,67.21,67.67,66.09,67.29,3158398,688981.SH
2025-03-01,65.89,66.71,65.77,66.26,3465979,688981.SH
2025-03-02,66.53,67.49,66.99,67.06,2797352,688981.SH
2025-03-03,68.08,69.04,67.79,68.32,3287591,688981.SH
2025-03-04,68.28,68.97,68.38,68.64,3172183,688981.SH
2025-03-05,69.18,71.07,69.28,69.78,2406062,688981.SH
2025-03-06,70.27,71.87,70.05,70.94,2576023,688981.SH
2025-03-07,70.75,71.85,70.43,71.07,3565242,688981.SH
2025-03-08,71.11,71.88,70.37,71.39,2897484,688981.SH
2025-03-09,70.48,72.32,70.53,70.96,3097508,688981.SH
2025-03-10,69.38,69.6,68.84,69.56,2574889,688981.SH
2025-03-11,70.16,70.57,69.23,70.29,3345755,688981.SH
2025-03-12,70.18,70.82,69.97,70.38,3573905,688981.SH
2025-03-13,70.85,72.28,70.81,71.13,2538647,688981.SH
2025-03-14,69.64,71.33,69.47,69.96,2932435,688981.SH
2025-03-15,70.42,71.42,70.2,70.46,2577446,688981.SH
2025-03-16,71.39,72.83,71.4,71.62,2724094,688981.SH
2025-03-17,72.44,73.25,72.2,72.6,2417244,688981.SH
2025-03-18,72.75,74.01,72.85,73.19,3400030,688981.SH
2025-03-19,73.1,74.46,72.42,73.18,2556132,688981.SH
2025-03-20,71.59,73.47,71.07,72.09,3588131,688981.SH
2025-03-21,71.12,71.87,70.3,71.35,2762381,688981.SH
2025-03-22,70.34,71.01,70.34,70.45,3058802,688981.SH
2025-03-23,70.89,72.07,70.67,71.0,3348638,688981.SH
