date,open,high,low,close,volume,symbol
2025-01-04,65.73,66.55,65.09,65.88,4571543,601186.SH
2025-01-05,65.03,66.13,65.01,65.4,3861435,601186.SH
2025-01-06,66.02,67.41,66.25,66.33,3582290,601186.SH
2025-01-07,66.19,67.04,66.56,66.74,3680853,601186.SH
2025-01-08,65.84,66.81,65.01,66.14,3994376,601186.SH
2025-01-09,66.25,67.89,66.07,66.75,4279324,601186.SH
2025-01-10,66.05,66.45,65.57,66.34,3595725,601186.SH
2025-01-11,65.43,67.01,64.97,65.71,4070254,601186.SH
2025-01-12,66.25,67.01,65.92,66.76,3727934,601186.SH
2025-01-13,65.98,67.37,65.91,66.65,3907002,601186.SH
2025-01-14,65.57,65.92,64.73,65.63,3391898,601186.SH
2025-01-15,65.94,66.85,65.73,66.27,4571144,601186.SH
2025-01-16,64.48,66.38,64.63,65.11,3307983,601186.SH
2025-01-17,65.95,66.34,65.55,65.97,4506135,601186.SH
2025-01-18,65.73,66.33,65.19,65.91,3909809,601186.SH
2025-01-19,65.42,66.09,65.12,65.91,4077968,601186.SH
2025-01-20,67.01,67.65,67.04,67.08,3393301,601186.SH
2025-01-21,67.26,68.86,67.6,67.62,4184936,601186.SH
2025-01-22,66.27,66.93,65.43,66.34,4016616,601186.SH
2025-01-23,65.75,67.37,65.3,66.34,4147832,601186.SH
2025-01-24,65.94,67.25,66.04,66.08,4381994,601186.SH
2025-01-25,66.72,67.45,66.84,67.18,3109438,601186.SH
2025-01-26,66.47,66.65,65.41,66.48,4446251,601186.SH
2025-01-27,65.29,66.26,64.78,65.77,3453405,601186.SH
2025-01-28,64.04,65.74,63.43,64.68,3417589,601186.SH
2025-01-29,64.77,65.22,63.95,64.78,3467763,601186.SH
2025-01-30,65.4,65.95,65.38,65.87,3618789,601186.SH
2025-01-31,65.1,65.94,64.68,65.2,4011367,601186.SH
2025-02-01,64.47,65.63,64.82,64.86,3747800,601186.SH
2025-02-02,63.42,64.36,62.88,63.99,3880963,601186.SH
2025-02-03,63.61,64.53,63.08,63.66,4071491,601186.SH
2025-02-04,62.2,62.95,62.2,62.46,3443432,601186.SH
2025-02-05,61.73,63.26,61.31,62.07,3179915,601186.SH
2025-02-06,61.77,63.42,62.18,62.22,4462866,601186.SH
2025-02-07,62.58,62.98,62.28,62.76,3616843,601186.SH
2025-02-08,63.13,64.28,62.13,63.18,3845155,601186.SH
2025-02-09,62.76,63.64,62.89,63.06,4220531,601186.SH
2025-02-10,63.12,63.57,63.12,63.16,3167926,601186.SH
2025-02-11,63.72,64.48,63.07,64.09,4442014,601186.SH
2025-02-12,64.29,65.11,63.76,64.86,3740303,601186.SH
2025-02-13,63.8,64.34,63.6,64.23,4560109,601186.SH
2025-02-14,63.16,64.26,62.49,63.61,4290940,601186.SH
2025-02-15,63.89,64.46,63.8,64.11,3905643,601186.SH
2025-02-16,64.63,65.93,64.49,64.95,4366488,601186.SH
2025-02-17,63.89,64.91,62.75,64.02,4560260,601186.SH
2025-02-18,63.46,64.11,63.27,63.84,4109345,601186.SH
2025-02-19,64.14,65.19,63.67,64.62,3953074,601186.SH
2025-02-20,64.46,65.35,64.42,64.87,4453291,601186.SH
2025-02-21,65.51,65.95,65.0,65.95,4153973,601186.SH
2025-02-22,65.23,65.7,64.45,65.59,4389552,601186.SH
2025-02-23,66.35,66.85,66.37,66.46,3302382,601186.SH
2025-02-24,66.44,67.72,66.46,66.78,3119974,601186.SH
2025-02-25,67.61,68.33,67.07,67.67,3450707,601186.SH
2025-02-26,67.98,68.79,68.15,68.42,4134555,601186.SH
2025-02-27,67.49,68.47,67.25,67.91,3589987,601186.SH
2025-02-28,66.4,67.06,66.24,66.65,3756556,601186.SH
2025-03-01,65.85,66.37,65.62,66.14,3523624,601186.SH
2025-03-02,66.49,67.83,66.02,66.64,3186887,601186.SH
2025-03-03,65.46,66.26,65.54,65.78,3337640,601186.SH
2025-03-04,66.05,66.77,65.93,66.41,3972397,601186.SH
2025-03-05,64.93,65.4,64.35,65.32,3715024,601186.SH
2025-03-06,65.66,66.52,64.69,65.9,3454422,601186.SH
2025-03-07,66.82,67.67,66.36,66.95,3326482,601186.SH
2025-03-08,67.05,68.14,66.77,67.3,3128184,601186.SH
2025-03-09,65.77,66.14,64.96,66.05,4422147,601186.SH
2025-03-10,65.17,65.72,64.48,65.35,4537043,601186.SH
2025-03-11,64.22,64.56,63.93,64.5,3943931,601186.SH
2025-03-12,63.52,63.9,63.03,63.79,3503955,601186.SH
2025-03-13,64.53,65.7,64.08,65.06,3962628,601186.SH
2025-03-14,64.56,65.5,64.04,64.57,3386646,601186.SH
2025-03-15,65.41,66.33,64.94,65.72,3524680,601186.SH
2025-03-16,65.18,66.28,64.33,65.37,3589476,601186.SH
2025-03-17,64.11,64.41,63.76,64.16,3351840,601186.SH
2025-03-18,63.31,63.57,62.27,63.5,4101289,601186.SH
2025-03-19,63.69,64.82,63.83,63.86,4489257,601186.SH
2025-03-20,63.99,64.81,63.57,64.45,4505967,601186.SH
