date,open,high,low,close,volume,symbol
2025-01-04,25.7,25.9,25.42,25.74,2781360,600900.SH
2025-01-05,25.44,25.61,25.18,25.5,2262255,600900.SH
2025-01-06,25.62,25.8,25.57,25.73,2612569,600900.SH
2025-01-07,25.95,26.62,25.77,26.17,2204796,600900.SH
2025-01-08,25.75,25.91,25.78,25.82,3037612,600900.SH
2025-01-09,25.47,25.64,25.34,25.55,2864905,600900.SH
2025-01-10,25.36,25.48,25.13,25.4,2844154,600900.SH
2025-01-11,25.08,25.43,24.67,25.1,2317307,600900.SH
2025-01-12,25.45,25.99,25.28,25.59,3085461,600900.SH
2025-01-13,25.37,25.58,25.12,25.38,2223350,600900.SH
2025-01-14,25.31,25.51,25.3,25.42,3176791,600900.SH
2025-01-15,25.0,25.25,24.75,25.13,2999541,600900.SH
2025-01-16,25.28,25.52,25.18,25.38,3121640,600900.SH
2025-01-17,25.48,25.96,25.11,25.6,2707879,600900.SH
2025-01-18,25.21,25.46,24.87,25.26,2497529,600900.SH
2025-01-19,25.48,25.97,25.42,25.5,2594229,600900.SH
2025-01-20,25.55,26.06,25.47,25.58,3267590,600900.SH
2025-01-21,25.34,25.85,25.25,25.43,2601737,600900.SH
2025-01-22,25.49,26.04,25.35,25.55,2498513,600900.SH
2025-01-23,25.64,25.75,25.33,25.7,3044141,600900.SH
2025-01-24,25.87,26.4,25.69,25.98,2816618,600900.SH
2025-01-25,26.07,26.23,25.93,26.12,3099343,600900.SH
2025-01-26,26.2,26.55,26.09,26.29,2467111,600900.SH
2025-01-27,26.61,26.99,26.66,26.68,2388547,600900.SH
2025-01-28,26.15,26.6,25.77,26.25,3116538,600900.SH
2025-01-29,26.56,26.74,26.36,26.72,2537480,600900.SH
2025-01-30,26.75,27.17,26.5,26.92,2342344,600900.SH
2025-01-31,27.09,27.31,27.01,27.21,2572889,600900.SH
2025-02-01,27.47,27.72,27.3,27.66,2396785,600900.SH
2025-02-02,28.0,28.61,27.89,28.18,2247915,600900.SH
2025-02-03,28.29,28.66,28.23,28.34,2339132,600900.SH
2025-02-04,28.38,28.92,28.05,28.56,2209072,600900.SH
2025-02-05,28.38,28.99,28.15,28.45,3056340,600900.SH
2025-02-06,28.01,28.82,27.91,28.27,2510318,600900.SH
2025-02-07,27.83,28.39,27.5,27.91,2462580,600900.SH
2025-02-08,27.82,28.17,27.74,27.95,3076674,600900.SH
2025-02-09,27.52,27.75,27.49,27.59,2459549,600900.SH
2025-02-10,27.47,27.72,27.46,27.48,2321061,600900.SH
2025-02-11,27.56,27.96,27.51,27.64,2242307,600900.SH
2025-02-12,27.88,28.23,27.88,28.13,3065878,600900.SH
2025-02-13,27.57,28.08,27.66,27.76,2683456,600900.SH
2025-02-14,27.34,28.03,27.31,27.52,3219850,600900.SH
2025-02-15,27.05,27.14,26.99,27.09,2212998,600900.SH
2025-02-16,26.38,26.72,26.2,26.64,3106303,600900.SH
2025-02-17,26.77,27.14,26.66,26.97,2888817,600900.SH
2025-02-18,26.93,26.96,26.85,26.95,3060676,600900.SH
2025-02-19,26.84,26.99,26.55,26.93,2450317,600900.SH
2025-02-20,26.36,27.03,26.46,26.61,2550976,600900.SH
2025-02-21,26.54,27.16,26.33,26.76,2380040,600900.SH
2025-02-22,26.19,26.48,26.22,26.23,3023822,600900.SH
2025-02-23,25.61,25.94,25.7,25.83,3210853,600900.SH
2025-02-24,25.89,26.31,25.9,25.93,2314956,600900.SH
2025-02-25,26.01,26.11,25.96,26.09,2972267,600900.SH
2025-02-26,25.55,25.75,25.35,25.65,2585150,600900.SH
2025-02-27,25.34,25.57,25.15,25.53,2368710,600900.SH
2025-02-28,25.27,25.82,25.4,25.45,2464509,600900.SH
2025-03-01,24.92,25.22,24.77,24.97,2384886,600900.SH
2025-03-02,25.16,25.53,24.8,25.26,2946779,600900.SH
2025-03-03,25.17,25.51,25.0,25.22,3162750,600900.SH
2025-03-04,25.1,25.64,24.79,25.14,2643127,600900.SH
2025-03-05,24.56,25.02,24.65,24.72,2396856,600900.SH
2025-03-06,24.73,25.11,24.75,24.89,2621751,600900.SH
2025-03-07,24.77,24.94,24.51,24.92,2672966,600900.SH
2025-03-08,24.46,24.61,24.41,24.54,2931182,600900.SH
2025-03-09,24.92,25.0,24.84,24.92,2857413,600900.SH
2025-03-10,24.57,24.67,24.27,24.58,3189147,600900.SH
2025-03-11,24.6,25.11,24.64,24.71,2790827,600900.SH
2025-03-12,24.26,24.72,23.86,24.28,2920587,600900.SH
2025-03-13,24.55,24.76,24.72,24.75,2670493,600900.SH
2025-03-14,24.43,24.78,24.09,24.57,2320909,600900.SH
2025-03-15,24.44,24.73,24.57,24.66,2687541,600900.SH
2025-03-16,24.89,24.96,24.67,24.94,2419277,600900.SH
2025-03-17,25.04,25.14,24.9,25.05,2527787,600900.SH
2025-03-18,24.55,24.89,24.08,24.57,3259459,600900.SH
2025-03-19,24.82,25.01,24.58,24.85,2790532,600900.SH
2025-03-20,24.41,24.58,23.99,24.45,2355744,600900.SH
2025-03-21,24.52,24.82,24.34,24.67,2962806,600900.SH
2025-03-22,24.05,24.4,23.82,24.25,2537572,600900.SH
2025-03-23,24.28,24.81,24.05,24.43,3068227,600900.SH
2025-03-24,24.03,24.2,23.8,24.09,2535250,600900.SH
2025-03-25,23.68,24.1,23.4,23.75,3266478,600900.SH
2025-03-26,24.07,24.26,23.82,24.15,2446502,600900.SH
2025-03-27,24.11,24.23,23.75,24.15,2224084,600900.SH
2025-03-28,24.09,24.36,23.88,24.3,2336808,600900.SH
2025-03-29,24.0,24.24,23.83,24.22,2478816,600900.SH
2025-03-30,24.01,24.04,23.79,24.03,2976460,600900.SH
2025-03-31,23.65,23.88,23.39,23.7,2802541,600900.SH
2025-04-01,23.31,23.55,23.31,23.38,2879595,600900.SH
2025-04-02,23.45,24.14,23.48,23.68,2808354,600900.SH
2025-04-03,23.36,23.61,23.17,23.4,2790210,600900.SH
