date,open,high,low,close,volume,symbol
2025-01-04,25.4,25.86,25.3,25.48,2699686,000651.SZ
2025-01-05,25.57,25.98,25.63,25.79,2036405,000651.SZ
2025-01-06,25.18,25.42,24.97,25.38,2337200,000651.SZ
2025-01-07,25.79,26.15,25.63,25.82,2068084,000651.SZ
2025-01-08,25.63,25.87,25.43,25.77,1999226,000651.SZ
2025-01-09,25.28,25.5,25.08,25.41,2207673,000651.SZ
2025-01-10,25.56,25.9,25.57,25.61,2290785,000651.SZ
2025-01-11,25.35,25.69,25.3,25.36,2272503,000651.SZ
2025-01-12,25.2,25.65,24.94,25.3,2187294,000651.SZ
2025-01-13,25.43,25.77,25.11,25.48,2095009,000651.SZ
2025-01-14,25.73,26.35,25.58,25.92,2544620,000651.SZ
2025-01-15,25.79,26.16,25.37,25.82,2351705,000651.SZ
2025-01-16,26.08,26.32,25.88,26.31,2114898,000651.SZ
2025-01-17,26.62,26.89,26.36,26.63,2727392,000651.SZ
2025-01-18,26.83,27.2,26.51,26.98,2605259,000651.SZ
2025-01-19,26.21,26.46,26.3,26.45,2172747,000651.SZ
2025-01-20,26.39,26.74,26.6,26.62,2416642,000651.SZ
2025-01-21,26.32,26.59,25.85,26.35,2075515,000651.SZ
2025-01-22,25.85,26.37,25.42,25.9,2686817,000651.SZ
2025-01-23,25.49,26.02,25.43,25.65,1994716,000651.SZ
2025-01-24,25.64,25.98,25.64,25.65,2113474,000651.SZ
2025-01-25,25.76,26.37,25.53,26.0,2438625,000651.SZ
2025-01-26,26.16,26.87,26.12,26.42,2385109,000651.SZ
2025-01-27,26.61,26.93,26.59,26.86,2609245,000651.SZ
2025-01-28,26.18,26.47,25.94,26.38,1893279,000651.SZ
2025-01-29,26.25,26.58,26.12,26.48,2566753,000651.SZ
2025-01-30,25.85,26.1,25.71,26.07,2268645,000651.SZ
2025-01-31,26.24,26.87,26.13,26.41,2066640,000651.SZ
2025-02-01,25.87,26.49,25.91,26.08,2539412,000651.SZ
2025-02-02,25.87,26.07,25.62,25.92,2013561,000651.SZ
2025-02-03,25.64,26.21,25.4,25.85,2486963,000651.SZ
2025-02-04,26.29,26.71,26.16,26.36,1910840,000651.SZ
2025-02-05,25.72,26.08,25.62,25.94,2147138,000651.SZ
2025-02-06,25.88,26.2,25.92,25.98,2344518,000651.SZ
2025-02-07,25.7,25.9,25.43,25.75,2002809,000651.SZ
2025-02-08,25.75,26.29,25.63,25.85,2328831,000651.SZ
2025-02-09,26.16,26.59,25.78,26.3,1886078,000651.SZ
2025-02-10,26.5,26.59,26.47,26.57,2205769,000651.SZ
2025-02-11,26.49,26.89,26.44,26.74,2091210,000651.SZ
2025-02-12,26.56,27.07,26.11,26.62,2730718,000651.SZ
2025-02-13,26.61,26.81,26.4,26.79,2404784,000651.SZ
2025-02-14,26.1,26.68,26.12,26.34,2645562,000651.SZ
2025-02-15,26.07,26.16,25.71,26.08,2007659,000651.SZ
2025-02-16,26.24,26.85,26.33,26.49,2381741,000651.SZ
2025-02-17,26.82,27.0,26.58,26.84,2638146,000651.SZ
2025-02-18,26.63,26.78,26.67,26.75,2698663,000651.SZ
