date,open,high,low,close,volume,symbol
2025-01-04,97.64,99.02,98.34,98.61,2376058,600031.SH
2025-01-05,100.15,101.31,100.04,100.22,1774242,600031.SH
2025-01-06,99.32,99.84,99.36,99.75,2288787,600031.SH
2025-01-07,99.24,101.42,98.97,99.54,1769040,600031.SH
2025-01-08,97.8,99.61,98.08,98.61,2064638,600031.SH
2025-01-09,97.8,98.46,96.63,97.98,2551163,600031.SH
2025-01-10,96.87,97.69,97.07,97.53,2111145,600031.SH
2025-01-11,97.53,97.78,96.99,97.62,1774652,600031.SH
2025-01-12,98.48,100.15,97.5,99.22,2428958,600031.SH
2025-01-13,98.2,99.32,97.75,98.34,1785390,600031.SH
2025-01-14,97.0,98.97,96.77,97.56,1721707,600031.SH
2025-01-15,95.52,96.94,95.5,96.25,1895749,600031.SH
2025-01-16,96.5,98.0,96.41,97.23,2459360,600031.SH
2025-01-17,96.6,99.04,97.29,97.43,2114610,600031.SH
2025-01-18,96.1,97.96,95.74,96.74,2075931,600031.SH
2025-01-19,96.13,97.67,95.82,96.17,1751595,600031.SH
2025-01-20,95.37,96.83,95.77,95.8,2423436,600031.SH
2025-01-21,95.23,96.72,95.09,95.54,2113446,600031.SH
2025-01-22,93.61,94.88,93.16,94.2,2036922,600031.SH
2025-01-23,94.41,96.74,94.59,95.27,2300567,600031.SH
2025-01-24,96.59,98.25,96.19,97.12,2493179,600031.SH
2025-01-25,96.19,96.59,95.88,96.47,1783494,600031.SH
2025-01-26,94.33,96.91,93.35,95.18,2413344,600031.SH
2025-01-27,94.11,95.63,94.07,95.04,2117660,600031.SH
2025-01-28,93.5,94.64,92.23,94.05,2054516,600031.SH
2025-01-29,95.6,96.73,95.77,95.85,1842791,600031.SH
2025-01-30,93.76,94.6,93.19,94.53,1900979,600031.SH
2025-01-31,94.11,96.05,92.85,94.48,2184790,600031.SH
2025-02-01,93.22,94.92,93.08,93.45,2279829,600031.SH
2025-02-02,94.38,94.64,92.51,94.38,2544145,600031.SH
2025-02-03,92.91,94.29,93.3,93.42,2024745,600031.SH
2025-02-04,93.34,94.32,94.0,94.24,1833296,600031.SH
2025-02-05,94.45,96.87,94.84,95.35,2113641,600031.SH
2025-02-06,96.67,97.27,95.09,96.9,2033585,600031.SH
2025-02-07,95.24,96.26,94.66,95.27,2138472,600031.SH
2025-02-08,93.62,93.91,92.94,93.86,1905944,600031.SH
2025-02-09,92.22,94.42,92.28,92.75,2520365,600031.SH
2025-02-10,91.25,92.42,90.5,91.5,2387245,600031.SH
2025-02-11,90.3,90.56,88.94,90.35,1857679,600031.SH
2025-02-12,91.08,91.94,90.8,91.6,2131709,600031.SH
2025-02-13,90.18,92.23,90.32,91.05,2011143,600031.SH
2025-02-14,89.68,91.84,90.36,90.56,2051992,600031.SH
2025-02-15,88.65,89.87,87.46,89.12,1809816,600031.SH
2025-02-16,89.95,92.37,89.77,90.71,2285948,600031.SH
2025-02-17,91.81,93.82,91.44,92.09,1830570,600031.SH
2025-02-18,90.79,92.04,90.69,90.89,2245740,600031.SH
2025-02-19,91.8,93.61,91.54,92.24,2244138,600031.SH
2025-02-20,92.78,94.11,93.65,93.7,1878353,600031.SH
2025-02-21,94.75,96.27,95.05,95.05,2376385,600031.SH
2025-02-22,96.11,97.97,96.33,96.65,1914833,600031.SH
2025-02-23,95.29,96.25,94.08,95.66,2345072,600031.SH
2025-02-24,96.48,97.79,95.51,96.52,2154326,600031.SH
2025-02-25,96.7,98.89,97.02,97.24,2392609,600031.SH
2025-02-26,97.47,98.14,96.21,97.69,2271878,600031.SH
2025-02-27,96.17,97.67,95.84,96.24,1845561,600031.SH
2025-02-28,95.14,96.96,95.06,96.05,1819295,600031.SH
2025-03-01,93.9,95.75,94.04,94.61,2266306,600031.SH
2025-03-02,95.96,97.72,95.48,96.29,1800128,600031.SH
2025-03-03,94.93,96.85,94.51,95.45,1994427,600031.SH
2025-03-04,96.22,98.18,95.46,96.49,1867185,600031.SH
2025-03-05,95.85,97.58,94.91,95.9,2439856,600031.SH
2025-03-06,96.68,96.76,96.09,96.7,1958847,600031.SH
2025-03-07,98.06,98.67,96.79,98.28,2533226,600031.SH
2025-03-08,98.87,101.02,98.27,99.54,1748233,600031.SH
2025-03-09,100.61,102.93,100.59,101.06,1850253,600031.SH
2025-03-10,102.11,104.37,101.67,102.45,2374403,600031.SH
2025-03-11,102.18,103.71,102.2,103.1,2191212,600031.SH
2025-03-12,101.67,103.35,101.54,102.51,1847804,600031.SH
2025-03-13,103.08,105.03,102.85,103.19,1845754,600031.SH
2025-03-14,101.18,102.93,99.59,101.55,1752758,600031.SH
2025-03-15,102.49,104.8,101.18,102.84,2506646,600031.SH
2025-03-16,101.49,102.81,101.05,101.92,2412615,600031.SH
2025-03-17,100.4,101.5,99.16,101.04,2384463,600031.SH
2025-03-18,101.58,102.3,100.88,101.91,2164702,600031.SH
2025-03-19,103.04,103.61,102.16,103.52,2083982,600031.SH
2025-03-20,101.74,104.04,101.86,102.43,2149613,600031.SH
2025-03-21,101.92,102.87,100.93,102.37,2395722,600031.SH
2025-03-22,103.45,104.29,102.79,103.45,2227179,600031.SH
2025-03-23,104.54,106.08,104.57,104.92,1717661,600031.SH
2025-03-24,105.43,108.21,105.39,106.31,2091983,600031.SH
2025-03-25,105.43,107.36,104.68,106.0,2152762,600031.SH
2025-03-26,107.36,107.66,106.7,107.41,1785517,600031.SH
2025-03-27,106.73,107.55,105.38,106.75,2024361,600031.SH
2025-03-28,105.84,107.13,104.68,106.21,2474358,600031.SH
2025-03-29,107.57,107.82,106.38,107.73,2491835,600031.SH
2025-03-30,109.06,110.36,108.28,109.7,2364356,600031.SH
2025-03-31,108.77,110.9,107.9,108.93,2085386,600031.SH
2025-04-01,108.6,109.99,108.0,109.46,2435114,600031.SH
2025-04-02,107.74,109.25,106.87,108.52,1980427,600031.SH
2025-04-03,105.69,106.93,105.7,106.39,1932317,600031.SH
