date,open,high,low,close,volume,symbol
2025-01-04,83.01,84.06,82.01,83.65,3401369,601766.SH
2025-01-05,82.79,83.52,83.05,83.25,3128509,601766.SH
2025-01-06,83.16,83.64,81.81,83.33,4186004,601766.SH
2025-01-07,83.93,84.65,84.4,84.65,4481756,601766.SH
2025-01-08,83.69,85.5,82.88,84.51,3030979,601766.SH
2025-01-09,82.18,83.42,81.4,82.91,3455902,601766.SH
2025-01-10,83.4,85.29,82.74,84.18,3417557,601766.SH
2025-01-11,83.71,85.28,84.02,84.21,4408778,601766.SH
2025-01-12,84.58,85.56,83.59,84.7,4137360,601766.SH
2025-01-13,85.22,86.22,85.61,85.64,3219917,601766.SH
2025-01-14,87.24,87.37,85.67,87.25,3483425,601766.SH
2025-01-15,86.33,87.81,86.31,86.91,4471951,601766.SH
2025-01-16,87.75,87.9,86.43,87.86,3418250,601766.SH
2025-01-17,86.12,86.55,85.43,86.36,3344998,601766.SH
2025-01-18,86.41,88.57,86.01,86.9,3150808,601766.SH
2025-01-19,87.23,87.9,85.68,87.39,3495070,601766.SH
2025-01-20,86.19,88.31,86.69,86.99,4247466,601766.SH
2025-01-21,84.51,85.95,85.18,85.3,3451017,601766.SH
2025-01-22,85.91,87.02,86.53,86.77,4071860,601766.SH
2025-01-23,87.41,88.4,87.16,87.65,3019583,601766.SH
2025-01-24,86.83,88.25,85.82,87.22,3053231,601766.SH
2025-01-25,86.81,87.89,86.88,87.29,3650056,601766.SH
2025-01-26,85.46,86.6,84.69,86.2,3975981,601766.SH
2025-01-27,85.17,85.76,84.47,85.46,3193133,601766.SH
2025-01-28,85.02,85.95,84.68,85.16,3505061,601766.SH
2025-01-29,84.22,85.04,83.51,84.74,3641472,601766.SH
2025-01-30,84.71,85.74,84.01,84.73,4013196,601766.SH
2025-01-31,83.62,85.28,83.38,84.13,4503089,601766.SH
2025-02-01,82.27,82.81,81.84,82.75,3661973,601766.SH
2025-02-02,82.97,84.67,81.96,83.46,4376103,601766.SH
2025-02-03,82.3,82.85,81.31,82.43,3833092,601766.SH
2025-02-04,81.99,82.75,80.66,82.0,4258846,601766.SH
2025-02-05,81.05,82.4,80.28,81.85,3861107,601766.SH
2025-02-06,81.41,83.41,80.89,82.11,3168428,601766.SH
2025-02-07,82.28,84.24,82.73,82.84,4192477,601766.SH
2025-02-08,82.61,83.9,82.54,82.74,3524352,601766.SH
2025-02-09,82.93,85.14,83.37,83.63,3902904,601766.SH
2025-02-10,81.89,83.07,82.08,82.43,3756921,601766.SH
2025-02-11,80.83,81.5,81.22,81.41,4231119,601766.SH
2025-02-12,82.45,84.34,82.23,82.99,3370543,601766.SH
2025-02-13,83.07,83.75,83.6,83.61,4234588,601766.SH
2025-02-14,85.03,85.99,83.58,85.25,3446729,601766.SH
2025-02-15,84.2,85.64,83.08,84.38,3172077,601766.SH
2025-02-16,85.0,85.92,84.05,85.71,3945181,601766.SH
2025-02-17,84.25,84.78,84.57,84.68,4066235,601766.SH
2025-02-18,85.48,86.72,85.54,86.12,3829145,601766.SH
2025-02-19,85.73,87.25,84.67,86.29,3544984,601766.SH
2025-02-20,84.79,86.06,84.77,85.26,3617083,601766.SH
2025-02-21,84.26,85.64,83.78,84.37,3119614,601766.SH
2025-02-22,85.31,87.0,83.92,85.35,4504144,601766.SH
2025-02-23,83.93,84.5,83.03,83.98,3046846,601766.SH
2025-02-24,83.34,84.66,83.75,83.84,3199484,601766.SH
2025-02-25,82.26,83.59,81.07,82.36,3258688,601766.SH
2025-02-26,82.36,82.94,82.05,82.47,3451579,601766.SH
2025-02-27,80.36,81.06,79.57,80.96,3928145,601766.SH
2025-02-28,79.72,80.77,79.62,80.51,3155355,601766.SH
2025-03-01,79.38,80.52,78.11,79.43,3755171,601766.SH
2025-03-02,77.35,78.47,77.22,78.02,4222291,601766.SH
2025-03-03,78.58,80.4,77.91,79.05,4423043,601766.SH
2025-03-04,78.34,79.49,78.5,78.87,3112240,601766.SH
2025-03-05,79.3,80.09,78.19,79.61,4045714,601766.SH
2025-03-06,79.3,81.32,79.81,79.97,3413445,601766.SH
2025-03-07,79.72,81.5,79.39,80.34,3575228,601766.SH
2025-03-08,79.72,79.76,78.73,79.76,4363720,601766.SH
2025-03-09,78.38,79.37,78.99,78.99,4123913,601766.SH
2025-03-10,79.72,81.28,79.5,80.06,4492105,601766.SH
2025-03-11,79.69,80.5,78.63,80.11,3492739,601766.SH
2025-03-12,80.38,81.5,79.74,80.65,4089854,601766.SH
2025-03-13,81.23,82.52,80.95,81.7,4116115,601766.SH
2025-03-14,80.67,81.1,80.36,80.82,3795173,601766.SH
2025-03-15,80.05,82.13,79.53,80.6,3048489,601766.SH
2025-03-16,78.96,80.68,78.16,79.38,3826089,601766.SH
2025-03-17,79.07,80.7,78.24,79.51,3772889,601766.SH
2025-03-18,77.67,79.14,76.97,78.16,3681133,601766.SH
2025-03-19,78.13,78.93,77.06,78.23,3889078,601766.SH
2025-03-20,77.1,78.73,76.48,77.8,3374773,601766.SH
2025-03-21,77.71,79.03,77.51,78.08,3628932,601766.SH
2025-03-22,76.95,78.81,75.94,77.31,3120376,601766.SH
2025-03-23,75.9,77.42,75.76,76.34,3447668,601766.SH
2025-03-24,75.86,76.29,74.71,76.19,3204027,601766.SH
2025-03-25,76.32,77.7,76.33,76.51,4105947,601766.SH
2025-03-26,76.52,78.09,76.39,76.93,3284967,601766.SH
2025-03-27,76.27,76.95,75.02,76.5,3184040,601766.SH
2025-03-28,75.1,76.18,73.99,75.16,3917634,601766.SH
2025-03-29,74.44,75.82,73.5,74.87,3816232,601766.SH
2025-03-30,73.65,74.35,73.4,73.74,4345410,601766.SH
2025-03-31,71.68,73.03,71.6,72.37,3154676,601766.SH
2025-04-01,71.67,72.74,71.72,71.95,3659251,601766.SH
2025-04-02,73.1,73.95,72.3,73.38,4152611,601766.SH
2025-04-03,74.07,74.42,73.42,74.17,3903309,601766.SH
