date,open,high,low,close,volume,symbol
2025-01-03,75.21,76.8,75.0,75.64,2359708,601601.SH
2025-01-04,76.44,77.75,76.09,76.49,2061447,601601.SH
2025-01-05,77.15,78.9,76.85,77.44,1942500,601601.SH
2025-01-06,77.5,78.66,76.53,77.87,1923673,601601.SH
2025-01-07,78.9,80.22,78.19,79.4,2357584,601601.SH
2025-01-08,79.89,81.5,79.61,80.02,1837477,601601.SH
2025-01-09,79.78,81.09,79.23,80.39,1736588,601601.SH
2025-01-10,81.65,83.18,80.63,81.99,2338654,601601.SH
2025-01-11,80.36,80.76,79.81,80.42,2148597,601601.SH
2025-01-12,78.21,79.01,77.67,78.97,2481365,601601.SH
2025-01-13,78.68,78.79,77.75,78.78,2134549,601601.SH
2025-01-14,79.42,80.41,79.76,79.92,2393680,601601.SH
2025-01-15,78.16,79.99,77.36,78.88,1842979,601601.SH
2025-01-16,77.77,78.42,77.61,78.39,2255621,601601.SH
2025-01-17,79.28,80.66,79.79,79.88,2228973,601601.SH
2025-01-18,80.09,81.18,78.9,80.42,2020518,601601.SH
2025-01-19,80.65,81.9,79.99,81.26,1887808,601601.SH
2025-01-20,80.66,81.93,80.2,80.83,2260617,601601.SH
2025-01-21,81.94,83.94,80.82,82.34,1990673,601601.SH
2025-01-22,82.29,83.25,81.18,82.35,2469206,601601.SH
2025-01-23,83.27,85.03,83.18,83.83,1697415,601601.SH
2025-01-24,82.48,83.65,83.11,83.11,1704760,601601.SH
2025-01-25,84.18,85.05,83.8,84.27,1734310,601601.SH
2025-01-26,84.87,86.23,84.35,85.14,1737555,601601.SH
2025-01-27,85.12,86.2,84.87,85.85,2225740,601601.SH
2025-01-28,83.82,85.09,83.46,84.3,2064617,601601.SH
2025-01-29,82.69,83.48,82.58,83.03,1947348,601601.SH
2025-01-30,82.13,83.65,81.56,82.42,1717529,601601.SH
2025-01-31,82.47,84.05,82.48,82.66,1685440,601601.SH
2025-02-01,82.17,83.4,81.92,82.96,2205432,601601.SH
2025-02-02,82.4,82.84,82.24,82.73,1893122,601601.SH
2025-02-03,81.41,82.91,81.8,81.86,1752560,601601.SH
2025-02-04,82.99,84.25,82.58,83.14,2148260,601601.SH
2025-02-05,81.22,83.39,81.29,81.98,1659001,601601.SH
2025-02-06,81.6,82.45,81.77,81.99,1865845,601601.SH
2025-02-07,80.84,82.04,80.47,80.96,1790205,601601.SH
2025-02-08,80.63,82.4,79.89,81.39,2143407,601601.SH
2025-02-09,79.67,80.57,79.69,80.23,2411069,601601.SH
2025-02-10,79.25,80.36,78.27,79.81,2294003,601601.SH
2025-02-11,79.02,80.56,79.18,79.62,1975679,601601.SH
2025-02-12,78.48,80.19,78.12,78.8,2331297,601601.SH
2025-02-13,79.56,80.13,78.97,79.67,1753009,601601.SH
2025-02-14,80.97,82.75,80.5,81.2,1876760,601601.SH
2025-02-15,79.4,80.55,79.48,79.67,1739119,601601.SH
2025-02-16,79.19,80.9,79.79,79.9,2049089,601601.SH
2025-02-17,77.86,79.35,77.94,78.61,1968865,601601.SH
2025-02-18,78.15,79.63,77.76,78.31,1838602,601601.SH
2025-02-19,78.45,79.83,77.8,78.61,2450731,601601.SH
2025-02-20,78.0,78.5,77.68,78.19,1979461,601601.SH
2025-02-21,79.57,79.91,78.42,79.62,2476166,601601.SH
2025-02-22,80.73,82.06,80.69,80.82,2155910,601601.SH
2025-02-23,81.9,82.69,81.96,82.29,1738730,601601.SH
2025-02-24,82.62,83.97,81.21,82.76,2235705,601601.SH
2025-02-25,81.32,82.08,80.99,81.56,1725148,601601.SH
2025-02-26,80.32,80.89,79.19,80.75,2001479,601601.SH
2025-02-27,80.21,81.67,78.8,80.33,2420114,601601.SH
2025-02-28,81.44,82.1,80.22,81.57,1661691,601601.SH
2025-03-01,82.17,83.19,82.06,82.45,2424799,601601.SH
2025-03-02,83.34,84.32,83.4,84.01,2455264,601601.SH
2025-03-03,83.36,84.04,83.47,83.92,2355270,601601.SH
2025-03-04,84.02,85.78,83.48,84.51,2216168,601601.SH
2025-03-05,82.18,83.0,81.89,82.95,2346921,601601.SH
2025-03-06,81.41,81.53,81.45,81.48,2251144,601601.SH
2025-03-07,82.08,82.95,81.91,82.54,2053019,601601.SH
2025-03-08,80.56,82.56,81.05,81.18,2445044,601601.SH
2025-03-09,79.77,80.45,78.58,79.78,2037415,601601.SH
2025-03-10,80.8,81.84,80.5,81.13,2310496,601601.SH
2025-03-11,80.32,81.1,79.93,80.88,2421555,601601.SH
2025-03-12,79.95,80.31,79.26,80.09,2170154,601601.SH
2025-03-13,79.99,81.14,79.48,80.5,1914629,601601.SH
2025-03-14,80.9,81.27,80.23,81.15,1874409,601601.SH
2025-03-15,80.36,81.12,80.01,80.92,2242606,601601.SH
2025-03-16,79.54,81.21,79.1,80.2,1965037,601601.SH
2025-03-17,81.43,81.92,80.88,81.68,2473652,601601.SH
2025-03-18,81.02,82.37,79.94,81.39,1941427,601601.SH
2025-03-19,80.59,81.38,79.38,80.67,1673640,601601.SH
2025-03-20,80.3,80.43,79.07,80.33,1773520,601601.SH
2025-03-21,80.03,81.75,79.43,80.26,1801038,601601.SH
2025-03-22,79.18,80.67,77.9,79.49,2342777,601601.SH
2025-03-23,79.06,79.71,78.14,79.67,2114181,601601.SH
2025-03-24,79.44,80.76,78.88,79.64,2420871,601601.SH
2025-03-25,78.85,79.72,78.06,79.31,2389734,601601.SH
2025-03-26,78.15,79.42,77.92,78.24,2139851,601601.SH
2025-03-27,78.15,79.56,77.63,78.78,2040824,601601.SH
2025-03-28,77.49,77.76,77.02,77.64,1727269,601601.SH
2025-03-29,78.28,79.12,78.2,78.62,1751800,601601.SH
2025-03-30,79.01,80.58,79.35,79.71,1746096,601601.SH
2025-03-31,78.13,79.08,78.48,78.54,1657563,601601.SH
2025-04-01,77.68,78.57,77.66,77.9,2059655,601601.SH
2025-04-02,76.16,77.73,76.16,76.36,1719304,601601.SH
