date,open,high,low,close,volume,symbol
2025-01-04,66.23,67.16,65.73,66.59,3326596,600000.SH
2025-01-05,65.79,66.94,65.37,66.43,3695979,600000.SH
2025-01-06,65.89,66.6,66.39,66.5,3282221,600000.SH
2025-01-07,64.72,66.36,63.95,65.23,3620375,600000.SH
2025-01-08,65.49,66.16,65.16,66.01,3146020,600000.SH
2025-01-09,64.73,65.61,64.72,65.07,3763586,600000.SH
2025-01-10,65.41,65.8,64.97,65.78,3139209,600000.SH
2025-01-11,65.45,66.98,65.6,66.07,3344707,600000.SH
2025-01-12,65.87,66.79,65.02,65.91,3447846,600000.SH
2025-01-13,64.94,65.62,64.4,65.14,2720984,600000.SH
2025-01-14,64.92,65.26,64.78,64.98,3819445,600000.SH
2025-01-15,65.08,65.7,65.17,65.38,2879935,600000.SH
2025-01-16,64.27,64.62,63.89,64.36,3395059,600000.SH
2025-01-17,64.64,65.32,63.92,65.19,2680308,600000.SH
2025-01-18,64.71,66.07,65.06,65.11,3804603,600000.SH
2025-01-19,64.35,64.7,64.13,64.54,2709826,600000.SH
2025-01-20,63.88,65.05,63.98,64.32,2638190,600000.SH
2025-01-21,64.01,65.58,63.97,64.38,2676268,600000.SH
2025-01-22,64.35,65.19,64.57,64.81,2724654,600000.SH
2025-01-23,64.5,65.04,64.16,65.04,2581902,600000.SH
2025-01-24,63.82,64.76,63.7,64.44,3495855,600000.SH
2025-01-25,64.53,65.91,64.1,64.68,3287599,600000.SH
2025-01-26,65.38,66.64,65.05,65.57,3450208,600000.SH
2025-01-27,65.98,67.49,65.61,66.57,3299129,600000.SH
2025-01-28,66.15,67.14,65.77,66.57,3778175,600000.SH
2025-01-29,64.86,65.67,64.49,65.29,2941646,600000.SH
2025-01-30,64.91,65.85,64.34,65.11,2729352,600000.SH
2025-01-31,64.88,65.87,64.13,65.3,3391060,600000.SH
2025-02-01,64.38,66.0,64.04,64.96,3113282,600000.SH
2025-02-02,63.46,65.19,63.73,63.92,3731395,600000.SH
2025-02-03,64.46,65.02,63.76,64.86,2763885,600000.SH
2025-02-04,65.39,65.75,64.74,65.66,3283571,600000.SH
2025-02-05,64.97,66.81,64.41,65.53,3479063,600000.SH
2025-02-06,63.78,64.47,63.58,64.25,3016291,600000.SH
2025-02-07,63.1,64.11,62.83,63.11,2811819,600000.SH
2025-02-08,62.28,62.76,62.51,62.72,3742385,600000.SH
2025-02-09,62.87,64.2,62.25,63.02,3293959,600000.SH
2025-02-10,62.65,63.51,62.61,63.11,3310168,600000.SH
2025-02-11,61.79,63.3,61.77,62.38,2794176,600000.SH
2025-02-12,61.66,62.24,61.32,61.7,2881296,600000.SH
2025-02-13,62.07,62.22,62.1,62.18,3039008,600000.SH
2025-02-14,62.29,63.75,61.39,62.63,3136073,600000.SH
2025-02-15,61.76,61.95,60.98,61.92,3403684,600000.SH
2025-02-16,61.11,62.5,60.7,61.48,3046309,600000.SH
2025-02-17,61.89,62.62,61.2,62.39,2905817,600000.SH
2025-02-18,62.26,63.78,62.54,62.86,2831643,600000.SH
2025-02-19,62.12,62.4,61.61,62.14,3218516,600000.SH
2025-02-20,61.65,62.55,60.76,61.83,3148699,600000.SH
2025-02-21,60.8,61.75,60.4,60.88,3217466,600000.SH
2025-02-22,60.95,61.64,60.61,61.04,2790453,600000.SH
2025-02-23,61.65,63.24,62.01,62.12,3534366,600000.SH
2025-02-24,61.65,62.61,61.95,62.24,3303223,600000.SH
2025-02-25,60.68,62.07,60.29,61.25,2577201,600000.SH
