date,open,high,low,close,volume,symbol
2025-01-04,74.24,75.27,73.49,74.64,3247064,601668.SH
2025-01-05,75.6,76.93,74.63,76.03,2959945,601668.SH
2025-01-06,77.03,78.76,77.08,77.55,2690432,601668.SH
2025-01-07,77.21,78.56,76.12,77.59,3257000,601668.SH
2025-01-08,78.29,80.49,78.55,78.93,3692490,601668.SH
2025-01-09,79.31,80.82,79.04,79.98,3730916,601668.SH
2025-01-10,80.12,82.14,80.49,80.91,3648124,601668.SH
2025-01-11,81.8,83.15,80.39,81.92,2884491,601668.SH
2025-01-12,81.49,83.07,80.97,81.64,2964865,601668.SH
2025-01-13,81.23,81.73,80.2,81.41,3579853,601668.SH
2025-01-14,79.56,81.59,79.9,80.14,3423478,601668.SH
2025-01-15,78.59,79.91,78.85,79.15,3629112,601668.SH
2025-01-16,77.33,78.16,76.4,77.59,3249417,601668.SH
2025-01-17,76.76,78.15,76.77,76.78,2556884,601668.SH
2025-01-18,76.98,78.05,77.2,77.25,2758582,601668.SH
2025-01-19,77.86,79.09,76.54,78.06,2681323,601668.SH
2025-01-20,77.81,78.37,77.34,77.84,3204327,601668.SH
2025-01-21,78.33,78.45,77.94,78.43,2897087,601668.SH
2025-01-22,77.01,77.65,76.23,77.52,3070316,601668.SH
2025-01-23,77.35,78.45,76.38,77.81,3132386,601668.SH
2025-01-24,78.4,79.98,77.43,78.91,3627696,601668.SH
2025-01-25,77.91,79.68,78.24,78.38,3094222,601668.SH
2025-01-26,77.61,79.25,78.12,78.34,3286474,601668.SH
2025-01-27,76.61,77.57,76.47,76.78,2901646,601668.SH
2025-01-28,75.93,76.85,75.82,76.31,3471904,601668.SH
2025-01-29,74.86,75.29,73.8,75.14,3381627,601668.SH
2025-01-30,75.69,77.62,74.86,76.12,2739863,601668.SH
2025-01-31,76.85,78.04,76.58,76.91,3119092,601668.SH
2025-02-01,75.34,76.64,74.77,75.41,3173997,601668.SH
2025-02-02,74.1,75.21,73.57,74.81,3574393,601668.SH
2025-02-03,74.77,75.48,74.09,74.93,2605984,601668.SH
2025-02-04,73.48,74.46,72.84,73.72,3692975,601668.SH
2025-02-05,73.33,74.24,73.02,73.75,3373039,601668.SH
2025-02-06,73.86,74.27,73.26,73.99,2812080,601668.SH
2025-02-07,73.59,74.3,73.41,73.95,3575122,601668.SH
2025-02-08,73.42,75.43,73.35,74.12,3152874,601668.SH
2025-02-09,73.66,74.63,73.56,74.4,3214339,601668.SH
2025-02-10,74.2,75.52,73.51,74.45,2608390,601668.SH
2025-02-11,72.82,74.38,72.37,73.47,3315060,601668.SH
2025-02-12,74.01,75.02,73.97,74.34,3578576,601668.SH
2025-02-13,75.39,75.91,74.68,75.73,3544798,601668.SH
2025-02-14,74.44,75.63,74.11,74.97,2786888,601668.SH
2025-02-15,74.18,75.08,74.16,74.29,3051316,601668.SH
2025-02-16,73.08,74.92,73.06,73.5,3302421,601668.SH
2025-02-17,72.92,73.36,71.96,73.22,3351734,601668.SH
2025-02-18,73.75,74.39,72.65,73.96,3483420,601668.SH
2025-02-19,74.92,76.05,74.06,75.16,2876371,601668.SH
2025-02-20,74.32,74.97,73.69,74.49,3262831,601668.SH
2025-02-21,73.14,74.08,73.42,73.56,2928980,601668.SH
2025-02-22,74.45,75.27,74.3,74.58,3226868,601668.SH
2025-02-23,73.44,75.1,73.01,73.88,3677323,601668.SH
2025-02-24,74.78,76.49,74.33,75.05,3468712,601668.SH
2025-02-25,74.77,75.07,74.45,74.86,2843583,601668.SH
2025-02-26,74.15,76.0,73.42,74.79,2794478,601668.SH
2025-02-27,75.42,77.11,75.48,76.08,3773363,601668.SH
2025-02-28,76.37,77.04,74.94,76.43,2615673,601668.SH
2025-03-01,74.56,75.96,74.01,75.07,3230476,601668.SH
