date,open,high,low,close,volume,symbol
2025-01-04,33.41,33.78,33.11,33.46,3547513,688111.SH
2025-01-05,33.3,33.38,33.22,33.38,4451619,688111.SH
2025-01-06,33.96,34.11,33.61,34.02,4676979,688111.SH
2025-01-07,34.2,34.58,33.8,34.44,3289147,688111.SH
2025-01-08,34.61,34.9,34.25,34.63,3450533,688111.SH
2025-01-09,33.73,34.55,33.36,34.04,3381905,688111.SH
2025-01-10,34.22,34.7,34.14,34.54,4155342,688111.SH
2025-01-11,34.9,35.54,34.91,35.02,4258678,688111.SH
2025-01-12,35.33,36.07,35.06,35.37,4567908,688111.SH
2025-01-13,35.71,35.78,35.63,35.73,3924255,688111.SH
2025-01-14,34.93,35.62,34.97,35.25,4844151,688111.SH
2025-01-15,34.84,35.48,34.84,35.0,3889936,688111.SH
2025-01-16,35.58,36.28,35.58,35.66,3969700,688111.SH
2025-01-17,35.7,36.03,35.8,35.98,4579147,688111.SH
2025-01-18,35.96,36.34,36.14,36.2,4436077,688111.SH
2025-01-19,36.16,36.68,36.03,36.52,4091189,688111.SH
2025-01-20,35.86,36.77,36.1,36.16,4470564,688111.SH
2025-01-21,35.87,36.25,35.92,36.22,3948792,688111.SH
2025-01-22,36.83,37.34,36.2,36.89,4371391,688111.SH
2025-01-23,36.18,36.56,36.22,36.51,3757889,688111.SH
2025-01-24,36.86,37.39,36.83,37.2,4304181,688111.SH
2025-01-25,36.64,37.32,36.12,36.72,3660946,688111.SH
2025-01-26,37.06,37.76,36.86,37.27,3371464,688111.SH
2025-01-27,36.27,37.03,35.83,36.54,4077760,688111.SH
2025-01-28,36.36,37.2,36.08,36.68,3480299,688111.SH
2025-01-29,36.89,37.51,36.27,36.97,3500801,688111.SH
2025-01-30,37.02,37.36,36.81,37.25,4287001,688111.SH
2025-01-31,37.28,38.31,37.31,37.63,4416086,688111.SH
2025-02-01,37.62,38.26,37.57,37.85,4479536,688111.SH
2025-02-02,37.19,38.11,37.05,37.42,3581072,688111.SH
2025-02-03,37.56,37.88,37.16,37.71,3605394,688111.SH
2025-02-04,36.85,37.22,36.8,36.99,3553651,688111.SH
2025-02-05,36.38,37.19,35.88,36.61,4238155,688111.SH
2025-02-06,35.71,36.32,35.48,36.0,4293637,688111.SH
2025-02-07,35.63,36.23,35.1,35.69,4384879,688111.SH
2025-02-08,34.84,35.13,34.72,35.11,3972269,688111.SH
2025-02-09,35.55,35.87,35.33,35.73,3414880,688111.SH
2025-02-10,35.84,36.34,35.84,35.99,4475602,688111.SH
2025-02-11,36.34,37.17,36.13,36.5,4060351,688111.SH
2025-02-12,36.4,36.78,36.51,36.73,4316141,688111.SH
2025-02-13,37.14,38.02,36.89,37.43,4129642,688111.SH
2025-02-14,36.79,37.77,36.94,37.11,4097015,688111.SH
2025-02-15,37.07,37.91,37.33,37.44,4421868,688111.SH
2025-02-16,36.51,37.23,36.17,36.81,4778056,688111.SH
2025-02-17,36.78,37.18,37.0,37.11,4420010,688111.SH
2025-02-18,36.92,37.08,36.8,37.05,3274040,688111.SH
2025-02-19,36.28,37.08,35.92,36.43,4073159,688111.SH
2025-02-20,36.2,36.56,36.17,36.48,4151803,688111.SH
2025-02-21,36.77,37.24,36.86,37.06,4737540,688111.SH
