date,open,high,low,close,volume,symbol
2025-01-03,80.79,81.8,79.82,80.95,1992625,601390.SH
2025-01-04,80.79,82.54,79.94,80.94,1390327,601390.SH
2025-01-05,80.92,82.6,80.65,81.13,1704974,601390.SH
2025-01-06,80.34,81.24,80.35,80.5,1547187,601390.SH
2025-01-07,79.93,81.54,80.4,80.72,1760876,601390.SH
2025-01-08,80.57,82.31,79.72,80.83,1772124,601390.SH
2025-01-09,81.17,83.22,81.81,81.96,1835319,601390.SH
2025-01-10,82.8,84.69,81.91,83.55,1868168,601390.SH
2025-01-11,82.13,82.95,82.22,82.69,1425806,601390.SH
2025-01-12,81.74,82.95,81.69,81.97,1967534,601390.SH
2025-01-13,82.33,82.58,81.97,82.54,1997542,601390.SH
2025-01-14,82.22,84.37,82.11,82.95,1555480,601390.SH
2025-01-15,81.88,82.44,82.05,82.32,1723781,601390.SH
2025-01-16,80.97,82.71,79.88,81.18,1817026,601390.SH
2025-01-17,81.14,81.94,80.43,81.67,1991930,601390.SH
2025-01-18,79.36,81.58,78.98,80.06,1932319,601390.SH
2025-01-19,79.0,80.21,79.03,79.48,1800399,601390.SH
2025-01-20,79.76,80.57,78.68,80.12,1810247,601390.SH
2025-01-21,79.36,80.2,80.06,80.09,1621784,601390.SH
2025-01-22,80.19,80.96,79.56,80.77,1712111,601390.SH
2025-01-23,79.11,80.83,77.81,79.34,1743507,601390.SH
2025-01-24,78.49,79.45,78.23,78.98,1378248,601390.SH
2025-01-25,77.14,79.17,76.85,77.69,1792737,601390.SH
2025-01-26,79.08,79.1,79.03,79.1,1775074,601390.SH
2025-01-27,77.56,79.26,77.53,77.95,1945614,601390.SH
2025-01-28,77.3,78.33,76.5,78.05,1610711,601390.SH
2025-01-29,76.53,77.55,76.32,77.13,1923240,601390.SH
2025-01-30,76.78,77.09,75.95,76.79,1395235,601390.SH
2025-01-31,76.87,77.52,75.99,77.2,1937722,601390.SH
2025-02-01,78.18,79.43,77.16,78.61,1439499,601390.SH
2025-02-02,76.67,77.64,75.72,77.19,1798166,601390.SH
2025-02-03,75.85,76.79,76.41,76.49,1835652,601390.SH
2025-02-04,74.85,76.54,74.33,75.59,1398792,601390.SH
2025-02-05,74.21,75.06,74.14,74.64,1845257,601390.SH
2025-02-06,75.22,75.8,74.31,75.74,1504501,601390.SH
2025-02-07,74.19,75.36,73.69,74.24,1563114,601390.SH
2025-02-08,73.58,74.49,72.57,73.61,1917507,601390.SH
2025-02-09,74.31,75.79,74.0,74.85,1334248,601390.SH
2025-02-10,74.29,74.73,73.53,74.69,1443282,601390.SH
2025-02-11,75.7,77.04,74.96,76.05,1776959,601390.SH
2025-02-12,76.49,77.48,76.95,77.25,1462653,601390.SH
2025-02-13,75.84,76.65,75.71,76.54,1556283,601390.SH
2025-02-14,75.34,76.95,75.18,75.86,1731972,601390.SH
2025-02-15,76.07,77.95,75.63,76.81,1796703,601390.SH
2025-02-16,75.02,76.01,74.39,75.69,1604863,601390.SH
2025-02-17,75.85,75.97,74.44,75.9,1542238,601390.SH
2025-02-18,75.56,75.95,74.67,75.87,1590514,601390.SH
2025-02-19,74.46,75.5,73.48,74.66,1880760,601390.SH
2025-02-20,74.98,75.75,74.88,75.55,1500207,601390.SH
2025-02-21,76.41,77.6,76.38,76.92,1868948,601390.SH
2025-02-22,76.65,77.96,77.2,77.38,1569504,601390.SH
2025-02-23,77.99,78.24,76.58,78.03,1568035,601390.SH
2025-02-24,77.08,78.16,77.05,77.75,1856383,601390.SH
2025-02-25,77.16,78.63,76.85,77.32,1850954,601390.SH
2025-02-26,76.05,76.59,76.19,76.34,1685427,601390.SH
2025-02-27,75.65,76.57,74.9,76.03,1510486,601390.SH
2025-02-28,76.61,77.44,75.26,76.65,1707840,601390.SH
2025-03-01,76.2,76.76,76.21,76.51,1784251,601390.SH
