date,open,high,low,close,volume,symbol
2025-01-03,48.63,49.8,48.66,49.08,4321635,000538.SZ
2025-01-04,48.41,49.44,48.71,48.73,4873137,000538.SZ
2025-01-05,48.01,48.75,47.5,48.22,4335489,000538.SZ
2025-01-06,48.54,48.87,48.7,48.72,3934034,000538.SZ
2025-01-07,47.57,48.53,47.16,47.81,3975788,000538.SZ
2025-01-08,47.14,47.59,46.85,47.19,3726274,000538.SZ
2025-01-09,46.32,47.45,46.51,46.66,3993147,000538.SZ
2025-01-10,47.2,47.98,46.73,47.31,4111374,000538.SZ
2025-01-11,47.81,48.72,47.32,47.98,4487339,000538.SZ
2025-01-12,48.65,49.39,47.85,48.76,3331440,000538.SZ
2025-01-13,48.42,49.59,47.95,48.75,4569398,000538.SZ
2025-01-14,48.97,50.11,48.37,49.3,4648354,000538.SZ
2025-01-15,49.48,49.95,48.99,49.76,4031751,000538.SZ
2025-01-16,49.18,49.51,48.91,49.46,4010485,000538.SZ
2025-01-17,49.66,50.07,49.03,49.75,3486190,000538.SZ
2025-01-18,50.51,51.74,50.09,50.74,3731588,000538.SZ
2025-01-19,50.79,51.24,50.87,51.22,3634484,000538.SZ
2025-01-20,51.35,52.03,51.09,51.84,4160681,000538.SZ
2025-01-21,51.96,52.46,51.23,52.13,3818642,000538.SZ
2025-01-22,52.12,53.27,52.2,52.24,4192453,000538.SZ
2025-01-23,52.36,53.58,52.26,52.69,3484806,000538.SZ
2025-01-24,53.46,54.23,53.13,53.48,3407293,000538.SZ
2025-01-25,52.77,53.66,51.94,52.92,4875652,000538.SZ
2025-01-26,52.55,53.86,52.12,52.95,3838420,000538.SZ
2025-01-27,53.2,53.69,52.71,53.6,4188088,000538.SZ
2025-01-28,52.17,53.73,51.69,52.69,3994922,000538.SZ
2025-01-29,51.58,52.01,51.48,51.9,4264827,000538.SZ
2025-01-30,51.47,52.14,51.25,51.64,3948184,000538.SZ
2025-01-31,50.51,50.97,50.19,50.76,3929575,000538.SZ
2025-02-01,51.7,52.57,50.94,51.73,3308840,000538.SZ
2025-02-02,52.22,53.33,52.21,52.49,3385108,000538.SZ
2025-02-03,53.2,53.76,52.95,53.37,4725319,000538.SZ
2025-02-04,54.21,54.92,53.39,54.4,4660170,000538.SZ
