date,open,high,low,close,volume,symbol
2025-01-04,62.57,62.8,61.64,62.68,2237100,603288.SH
2025-01-05,62.54,63.78,62.03,62.75,2159665,603288.SH
2025-01-06,61.36,62.9,61.84,61.9,2186037,603288.SH
2025-01-07,60.85,62.34,60.0,61.18,2279023,603288.SH
2025-01-08,60.37,61.79,60.46,60.91,2004482,603288.SH
2025-01-09,59.78,60.36,59.36,60.22,2023696,603288.SH
2025-01-10,59.09,60.12,58.48,59.33,2054240,603288.SH
2025-01-11,58.66,59.95,58.47,59.06,1914144,603288.SH
2025-01-12,59.49,59.72,58.83,59.54,1856554,603288.SH
2025-01-13,59.53,60.73,59.39,59.94,1849190,603288.SH
2025-01-14,58.83,59.05,57.74,58.9,2037150,603288.SH
2025-01-15,58.24,59.13,57.97,58.5,2393523,603288.SH
2025-01-16,58.22,59.3,57.99,58.6,2386262,603288.SH
2025-01-17,57.99,58.66,58.0,58.33,2288099,603288.SH
2025-01-18,57.39,58.06,56.74,57.45,2196332,603288.SH
2025-01-19,57.58,58.66,57.54,57.77,1902501,603288.SH
2025-01-20,56.22,56.66,55.61,56.65,2244354,603288.SH
2025-01-21,56.61,57.45,56.13,56.88,2024879,603288.SH
2025-01-22,57.25,58.03,56.44,57.32,2456903,603288.SH
2025-01-23,56.98,58.08,56.32,57.03,2233223,603288.SH
2025-01-24,56.18,56.75,55.51,56.52,2493575,603288.SH
2025-01-25,55.8,56.67,55.53,56.35,2456874,603288.SH
2025-01-26,56.49,57.15,55.83,56.9,2154567,603288.SH
2025-01-27,57.31,57.8,56.96,57.75,2112491,603288.SH
2025-01-28,56.74,57.55,55.97,56.94,1951713,603288.SH
2025-01-29,57.21,58.29,57.64,57.69,2277452,603288.SH
2025-01-30,57.67,58.38,57.93,57.95,1977368,603288.SH
2025-01-31,56.98,58.35,56.7,57.49,2458451,603288.SH
2025-02-01,57.33,58.03,57.32,57.66,2538064,603288.SH
2025-02-02,58.39,58.59,57.7,58.56,2518704,603288.SH
2025-02-03,59.32,60.16,59.36,59.49,2274597,603288.SH
2025-02-04,59.98,60.89,60.02,60.49,2023333,603288.SH
2025-02-05,60.3,61.84,59.87,60.8,1886137,603288.SH
2025-02-06,61.05,62.68,61.17,61.65,1972981,603288.SH
2025-02-07,61.98,63.34,61.13,62.35,1958016,603288.SH
2025-02-08,62.66,63.93,62.41,62.7,2562090,603288.SH
2025-02-09,61.45,61.72,61.34,61.68,2127607,603288.SH
2025-02-10,61.59,62.08,61.34,61.73,2292411,603288.SH
2025-02-11,60.6,61.72,60.59,61.21,2342241,603288.SH
2025-02-12,61.48,62.18,60.94,61.58,1999184,603288.SH
2025-02-13,62.43,63.44,62.06,62.66,1974140,603288.SH
2025-02-14,62.7,63.9,62.15,62.85,2383482,603288.SH
2025-02-15,63.02,63.33,62.46,63.29,2238964,603288.SH
2025-02-16,63.58,64.6,62.74,63.68,2314030,603288.SH
2025-02-17,63.92,65.52,64.19,64.47,2598219,603288.SH
2025-02-18,65.02,65.38,65.13,65.33,2163447,603288.SH
2025-02-19,63.82,64.62,64.19,64.27,2028569,603288.SH
2025-02-20,64.19,64.45,63.38,64.43,2459629,603288.SH
2025-02-21,63.58,64.28,63.34,63.87,2272011,603288.SH
2025-02-22,63.32,64.76,63.23,63.51,2566766,603288.SH
2025-02-23,61.84,62.45,61.92,62.44,2479269,603288.SH
