date,open,high,low,close,volume,symbol
2025-01-03,18.09,18.14,17.77,18.1,1677767,002475.SZ
2025-01-04,18.31,18.67,18.28,18.42,1532167,002475.SZ
2025-01-05,18.36,18.86,18.29,18.55,1692941,002475.SZ
2025-01-06,18.44,18.73,18.41,18.47,1828426,002475.SZ
2025-01-07,18.31,18.84,18.35,18.48,1899167,002475.SZ
2025-01-08,18.79,19.1,18.57,18.83,1516528,002475.SZ
2025-01-09,18.49,18.81,18.46,18.56,1369925,002475.SZ
2025-01-10,18.48,18.74,18.55,18.63,1452829,002475.SZ
2025-01-11,18.53,18.86,18.5,18.64,1919067,002475.SZ
2025-01-12,18.26,18.41,18.09,18.37,1908765,002475.SZ
2025-01-13,18.36,18.72,18.28,18.42,1725711,002475.SZ
2025-01-14,18.51,18.66,18.57,18.61,1311563,002475.SZ
2025-01-15,18.81,19.3,18.72,18.95,1505010,002475.SZ
2025-01-16,18.94,19.35,18.98,19.08,1589327,002475.SZ
2025-01-17,19.34,19.6,19.12,19.34,1950274,002475.SZ
2025-01-18,19.47,19.68,19.42,19.51,1799038,002475.SZ
2025-01-19,19.47,19.94,19.55,19.66,1518945,002475.SZ
2025-01-20,19.47,19.7,19.54,19.66,1808509,002475.SZ
2025-01-21,19.87,20.1,19.89,19.99,1591618,002475.SZ
2025-01-22,20.13,20.33,20.01,20.33,1648564,002475.SZ
2025-01-23,20.06,20.36,19.79,20.18,1655646,002475.SZ
2025-01-24,20.52,20.65,20.51,20.54,1470846,002475.SZ
2025-01-25,20.62,20.97,20.52,20.8,1514568,002475.SZ
2025-01-26,20.9,21.38,21.11,21.11,1536150,002475.SZ
2025-01-27,20.53,20.75,20.33,20.74,1612250,002475.SZ
2025-01-28,20.81,21.23,20.58,20.97,1451511,002475.SZ
2025-01-29,20.99,21.31,20.84,21.16,1946291,002475.SZ
2025-01-30,21.42,21.75,21.24,21.51,1919634,002475.SZ
2025-01-31,21.51,21.77,21.6,21.67,1354549,002475.SZ
2025-02-01,21.56,22.19,21.47,21.77,1348566,002475.SZ
2025-02-02,21.98,22.39,22.0,22.02,1749857,002475.SZ
2025-02-03,21.59,21.85,21.43,21.61,1323679,002475.SZ
2025-02-04,21.24,21.64,20.98,21.36,1329117,002475.SZ
2025-02-05,21.34,21.8,21.26,21.5,1447944,002475.SZ
2025-02-06,21.72,21.88,21.55,21.82,1620991,002475.SZ
2025-02-07,21.92,22.41,21.74,22.04,1491728,002475.SZ
2025-02-08,21.84,22.12,21.95,21.98,1384506,002475.SZ
2025-02-09,22.24,22.68,21.89,22.32,1741963,002475.SZ
2025-02-10,21.89,21.99,21.82,21.9,1765797,002475.SZ
2025-02-11,21.93,22.2,21.7,21.97,1896759,002475.SZ
2025-02-12,22.09,22.35,21.88,22.16,1713069,002475.SZ
2025-02-13,21.74,22.08,21.65,21.81,1899514,002475.SZ
2025-02-14,21.62,21.94,21.52,21.77,1821813,002475.SZ
2025-02-15,21.31,21.44,21.06,21.42,1718191,002475.SZ
2025-02-16,21.49,21.9,21.59,21.63,1882934,002475.SZ
2025-02-17,21.9,22.44,21.83,22.05,1743232,002475.SZ
2025-02-18,21.85,22.28,21.86,22.07,1832807,002475.SZ
2025-02-19,21.71,22.04,21.63,21.74,1589784,002475.SZ
2025-02-20,21.65,22.01,21.54,21.68,1802663,002475.SZ
2025-02-21,21.77,22.12,21.44,21.88,1377011,002475.SZ
2025-02-22,22.06,22.11,22.04,22.08,1727836,002475.SZ
2025-02-23,22.15,22.46,22.08,22.34,1641010,002475.SZ
2025-02-24,21.71,22.21,21.57,21.93,1633833,002475.SZ
2025-02-25,22.02,22.53,22.11,22.16,1456098,002475.SZ
2025-02-26,22.04,22.16,21.95,22.11,1936917,002475.SZ
2025-02-27,21.71,22.11,21.48,21.87,1863939,002475.SZ
2025-02-28,21.7,22.17,21.52,21.74,1416181,002475.SZ
2025-03-01,21.67,21.96,21.54,21.76,1618138,002475.SZ
2025-03-02,21.9,22.25,22.0,22.07,1882142,002475.SZ
2025-03-03,22.13,22.55,21.92,22.14,1656667,002475.SZ
2025-03-04,21.8,22.32,21.71,21.95,1376376,002475.SZ
2025-03-05,21.9,22.17,21.87,21.96,1921701,002475.SZ
2025-03-06,21.79,22.34,21.83,22.01,1796263,002475.SZ
2025-03-07,21.7,22.18,21.66,21.92,1690834,002475.SZ
2025-03-08,21.94,22.39,21.94,22.02,1352716,002475.SZ
2025-03-09,22.02,22.3,21.71,22.06,1471985,002475.SZ
2025-03-10,21.68,21.98,21.54,21.82,1779415,002475.SZ
2025-03-11,21.39,21.68,21.5,21.56,1584930,002475.SZ
2025-03-12,21.06,21.38,20.77,21.13,1379996,002475.SZ
2025-03-13,20.86,21.26,20.58,20.89,1493297,002475.SZ
2025-03-14,20.76,21.15,20.74,20.87,1585073,002475.SZ
2025-03-15,20.72,21.09,20.79,20.91,1332511,002475.SZ
2025-03-16,20.43,20.66,20.17,20.56,1427316,002475.SZ
2025-03-17,20.37,20.58,20.4,20.42,1554784,002475.SZ
2025-03-18,20.11,20.25,19.74,20.12,1814535,002475.SZ
2025-03-19,19.77,20.34,19.56,19.95,1641651,002475.SZ
2025-03-20,19.49,19.75,19.27,19.6,1538907,002475.SZ
2025-03-21,19.16,19.59,19.1,19.23,1614704,002475.SZ
2025-03-22,19.36,19.75,19.32,19.48,1792970,002475.SZ
2025-03-23,19.53,19.57,19.51,19.54,1562507,002475.SZ
2025-03-24,19.47,19.74,19.28,19.51,1478521,002475.SZ
2025-03-25,19.0,19.42,19.0,19.14,1345803,002475.SZ
2025-03-26,19.38,19.7,19.34,19.49,1509304,002475.SZ
2025-03-27,19.07,19.24,19.08,19.2,1766559,002475.SZ
2025-03-28,19.09,19.29,19.03,19.1,1879972,002475.SZ
2025-03-29,18.62,18.89,18.43,18.75,1739516,002475.SZ
2025-03-30,18.73,19.09,18.69,18.9,1539653,002475.SZ
2025-03-31,18.68,18.78,18.64,18.71,1590674,002475.SZ
2025-04-01,18.34,18.4,18.28,18.36,1908494,002475.SZ
2025-04-02,18.21,18.5,17.89,18.22,1708016,002475.SZ
