date,open,high,low,close,volume,symbol
2025-01-04,68.46,69.4,67.59,68.66,1611796,600905.SH
2025-01-05,67.29,68.65,66.52,67.78,1139303,600905.SH
2025-01-06,67.76,68.91,68.08,68.08,1418493,600905.SH
2025-01-07,67.74,69.07,67.88,67.94,1111946,600905.SH
2025-01-08,68.37,68.89,68.06,68.77,1647838,600905.SH
2025-01-09,69.6,69.87,69.12,69.75,1414479,600905.SH
2025-01-10,68.51,70.37,68.13,69.13,1591561,600905.SH
2025-01-11,68.26,69.68,67.58,68.66,1376916,600905.SH
2025-01-12,69.99,71.0,69.16,70.0,1600547,600905.SH
2025-01-13,68.74,69.61,69.14,69.33,1372546,600905.SH
2025-01-14,69.27,70.1,69.23,69.52,1507646,600905.SH
2025-01-15,69.38,69.69,69.02,69.6,1324386,600905.SH
2025-01-16,68.14,69.64,67.02,68.37,1395929,600905.SH
2025-01-17,68.9,69.67,69.21,69.41,1108892,600905.SH
2025-01-18,67.71,68.28,67.32,68.06,1582628,600905.SH
2025-01-19,68.02,68.98,67.53,68.46,1320118,600905.SH
2025-01-20,66.58,67.14,65.9,67.11,1341269,600905.SH
2025-01-21,66.42,67.09,66.78,67.06,1464115,600905.SH
2025-01-22,67.81,68.44,67.58,68.3,1189826,600905.SH
2025-01-23,66.75,67.42,65.96,67.21,1598502,600905.SH
2025-01-24,67.17,67.92,66.29,67.19,1138428,600905.SH
2025-01-25,68.07,69.35,67.64,68.4,1430874,600905.SH
2025-01-26,66.69,67.99,67.01,67.08,1254016,600905.SH
2025-01-27,66.08,67.44,65.59,66.71,1186263,600905.SH
2025-01-28,65.83,66.58,64.95,66.1,1315891,600905.SH
2025-01-29,64.58,65.96,64.04,64.81,1599582,600905.SH
2025-01-30,63.85,64.4,63.6,64.14,1448936,600905.SH
2025-01-31,62.97,63.37,62.52,63.01,1498492,600905.SH
2025-02-01,62.8,64.38,63.03,63.32,1560336,600905.SH
2025-02-02,62.65,64.16,62.51,62.93,1300265,600905.SH
2025-02-03,63.21,64.1,62.58,63.82,1142217,600905.SH
2025-02-04,64.01,64.78,63.68,64.1,1600935,600905.SH
2025-02-05,63.19,63.6,63.04,63.5,1103967,600905.SH
2025-02-06,63.0,64.37,62.11,63.18,1465969,600905.SH
2025-02-07,61.47,62.44,61.07,62.07,1588406,600905.SH
2025-02-08,61.17,62.33,61.6,61.71,1594797,600905.SH
2025-02-09,60.8,61.78,59.91,61.0,1427941,600905.SH
2025-02-10,59.42,60.8,59.43,59.84,1378112,600905.SH
2025-02-11,59.12,60.76,59.12,59.6,1543368,600905.SH
2025-02-12,58.89,60.07,58.89,59.26,1308120,600905.SH
2025-02-13,58.14,58.54,57.6,58.19,1145774,600905.SH
2025-02-14,58.97,60.4,59.2,59.28,1436470,600905.SH
2025-02-15,59.69,60.01,59.63,59.92,1394572,600905.SH
2025-02-16,61.04,61.7,60.36,61.05,1595168,600905.SH
2025-02-17,61.54,63.11,60.69,61.89,1228603,600905.SH
2025-02-18,61.92,63.24,61.58,62.13,1341615,600905.SH
2025-02-19,61.15,61.84,60.43,61.42,1211995,600905.SH
2025-02-20,62.05,62.15,61.8,62.13,1270232,600905.SH
2025-02-21,60.86,62.63,60.49,61.44,1614689,600905.SH
2025-02-22,62.31,62.84,62.25,62.61,1367000,600905.SH
2025-02-23,62.29,62.45,61.82,62.41,1293833,600905.SH
2025-02-24,62.44,63.51,62.36,62.58,1427897,600905.SH
2025-02-25,63.17,64.51,62.64,63.5,1430237,600905.SH
2025-02-26,62.76,63.29,62.13,63.09,1194396,600905.SH
2025-02-27,61.93,63.1,61.58,62.51,1634678,600905.SH
2025-02-28,61.72,62.01,61.55,61.74,1316049,600905.SH
2025-03-01,61.5,62.25,61.01,61.51,1319711,600905.SH
2025-03-02,60.77,62.13,60.63,61.18,1505408,600905.SH
2025-03-03,59.76,61.13,59.62,60.28,1209152,600905.SH
2025-03-04,59.07,60.45,58.96,59.61,1203077,600905.SH
2025-03-05,58.06,58.74,57.74,58.64,1387934,600905.SH
2025-03-06,59.68,60.46,59.29,59.75,1267366,600905.SH
2025-03-07,59.78,60.41,59.58,60.23,1142883,600905.SH
2025-03-08,59.69,60.02,58.77,59.93,1268396,600905.SH
2025-03-09,58.22,59.36,58.15,58.8,1398141,600905.SH
2025-03-10,58.02,58.59,56.95,58.03,1533311,600905.SH
2025-03-11,58.5,59.09,58.22,58.55,1466548,600905.SH
2025-03-12,58.99,60.59,59.48,59.58,1631288,600905.SH
2025-03-13,59.4,60.23,58.36,59.53,1205381,600905.SH
2025-03-14,59.34,60.22,59.07,59.64,1162922,600905.SH
2025-03-15,59.17,59.46,59.0,59.18,1116704,600905.SH
2025-03-16,59.56,60.34,59.6,59.78,1155576,600905.SH
2025-03-17,58.4,59.29,58.36,58.86,1536114,600905.SH
2025-03-18,58.32,59.17,57.71,58.51,1152757,600905.SH
2025-03-19,58.25,58.64,57.48,58.42,1498680,600905.SH
2025-03-20,58.54,59.17,58.8,59.0,1285290,600905.SH
2025-03-21,58.83,60.09,58.97,59.33,1302949,600905.SH
2025-03-22,60.02,61.22,59.8,60.26,1234016,600905.SH
2025-03-23,60.71,61.87,60.18,61.15,1246617,600905.SH
2025-03-24,59.76,60.72,60.23,60.33,1368842,600905.SH
2025-03-25,59.89,60.83,59.99,60.11,1516434,600905.SH
2025-03-26,59.05,60.48,59.18,59.59,1501478,600905.SH
2025-03-27,58.54,59.8,58.99,59.1,1502817,600905.SH
2025-03-28,59.91,60.62,59.86,60.11,1319449,600905.SH
2025-03-29,60.29,60.62,60.29,60.39,1606148,600905.SH
2025-03-30,60.36,61.02,60.31,60.82,1525167,600905.SH
2025-03-31,61.09,62.36,60.96,61.39,1228698,600905.SH
2025-04-01,60.98,61.69,60.66,61.41,1142517,600905.SH
2025-04-02,60.48,62.23,60.42,61.07,1170207,600905.SH
