date,open,high,low,close,volume,symbol
2025-01-03,31.88,32.55,31.71,31.94,3809835,600030.SH
2025-01-04,32.37,32.83,32.47,32.56,3197540,600030.SH
2025-01-05,32.37,33.23,32.56,32.62,3602577,600030.SH
2025-01-06,32.15,32.38,31.82,32.22,4283582,600030.SH
2025-01-07,32.52,33.11,32.34,32.53,3846025,600030.SH
2025-01-08,32.59,32.92,32.06,32.6,3399777,600030.SH
2025-01-09,32.27,32.68,31.94,32.43,3598580,600030.SH
2025-01-10,32.11,32.44,32.05,32.21,3713110,600030.SH
2025-01-11,32.38,32.71,32.1,32.47,3164668,600030.SH
2025-01-12,32.96,33.03,32.49,33.01,4032910,600030.SH
2025-01-13,32.43,33.23,32.38,32.7,3346767,600030.SH
2025-01-14,33.13,33.33,32.84,33.15,3383710,600030.SH
2025-01-15,33.25,33.95,32.95,33.41,3309671,600030.SH
2025-01-16,32.96,33.57,33.08,33.17,3686463,600030.SH
2025-01-17,33.28,33.35,32.7,33.33,3567223,600030.SH
2025-01-18,32.88,33.24,32.35,33.0,2942997,600030.SH
2025-01-19,33.25,34.25,33.0,33.58,3694994,600030.SH
2025-01-20,33.03,33.36,32.94,33.13,3388432,600030.SH
2025-01-21,33.0,33.33,32.96,33.31,2933726,600030.SH
2025-01-22,32.7,32.87,32.14,32.74,3850531,600030.SH
2025-01-23,32.23,32.76,32.16,32.49,3312826,600030.SH
2025-01-24,32.04,32.28,31.98,32.04,3053464,600030.SH
2025-01-25,31.7,32.4,31.79,31.97,3171231,600030.SH
2025-01-26,32.45,32.95,32.44,32.55,4268129,600030.SH
2025-01-27,32.02,32.13,31.78,32.03,4153184,600030.SH
2025-01-28,31.83,32.37,31.97,32.15,3830293,600030.SH
2025-01-29,32.15,32.98,31.91,32.41,3474725,600030.SH
2025-01-30,31.91,32.61,31.84,32.03,4079464,600030.SH
2025-01-31,32.14,32.68,32.03,32.21,3990613,600030.SH
2025-02-01,31.41,32.12,31.09,31.63,2905704,600030.SH
2025-02-02,31.01,31.84,30.82,31.31,2924127,600030.SH
2025-02-03,31.03,31.53,31.07,31.18,3224226,600030.SH
2025-02-04,31.63,31.89,31.16,31.72,3119616,600030.SH
2025-02-05,31.93,32.71,31.8,32.15,3990331,600030.SH
2025-02-06,31.68,32.02,31.39,31.9,4104740,600030.SH
2025-02-07,31.34,31.96,30.98,31.51,3649651,600030.SH
2025-02-08,31.86,32.46,31.41,31.95,3110291,600030.SH
2025-02-09,31.57,31.71,31.05,31.67,3304165,600030.SH
2025-02-10,32.01,32.41,31.6,32.01,3343816,600030.SH
2025-02-11,31.58,31.88,31.58,31.85,2913151,600030.SH
2025-02-12,32.32,32.91,32.4,32.49,3851973,600030.SH
