date,open,high,low,close,volume,symbol
2025-01-04,68.35,69.19,67.95,68.46,1386174,601899.SH
2025-01-05,68.28,69.75,68.22,68.5,1359686,601899.SH
2025-01-06,67.49,67.89,67.45,67.5,1772108,601899.SH
2025-01-07,67.62,67.83,66.71,67.74,1869176,601899.SH
2025-01-08,68.17,68.92,68.32,68.8,1271565,601899.SH
2025-01-09,70.15,70.6,69.67,70.16,1838937,601899.SH
2025-01-10,69.93,70.28,69.64,70.14,1288683,601899.SH
2025-01-11,70.47,71.79,69.24,70.51,1828952,601899.SH
2025-01-12,70.1,71.18,69.14,70.19,1358860,601899.SH
2025-01-13,68.74,69.64,68.58,68.92,1376911,601899.SH
2025-01-14,69.63,70.04,69.62,70.03,1850702,601899.SH
2025-01-15,70.04,70.54,69.65,70.17,1712615,601899.SH
2025-01-16,69.2,70.52,68.38,69.43,1665171,601899.SH
2025-01-17,69.83,70.38,69.32,69.87,1591463,601899.SH
2025-01-18,70.79,71.88,70.29,71.18,1433901,601899.SH
2025-01-19,70.02,70.62,69.64,70.5,1398956,601899.SH
2025-01-20,69.01,70.79,68.56,69.41,1544044,601899.SH
2025-01-21,70.09,70.62,69.39,70.38,1469467,601899.SH
2025-01-22,69.17,70.86,68.41,69.49,1646440,601899.SH
2025-01-23,69.52,70.35,69.15,69.61,1798533,601899.SH
2025-01-24,68.69,69.0,67.69,68.95,1291062,601899.SH
2025-01-25,69.34,70.77,69.63,69.75,1400538,601899.SH
2025-01-26,70.43,71.78,70.37,70.71,1525033,601899.SH
2025-01-27,69.93,70.74,69.31,70.17,1745035,601899.SH
2025-01-28,70.05,70.68,69.57,70.29,1711329,601899.SH
2025-01-29,70.65,71.9,70.16,70.9,1586439,601899.SH
2025-01-30,70.04,71.53,70.46,70.7,1867246,601899.SH
2025-01-31,69.64,70.07,69.14,69.79,1637325,601899.SH
2025-02-01,68.24,68.99,67.87,68.66,1467584,601899.SH
2025-02-02,67.99,69.46,67.29,68.41,1352769,601899.SH
2025-02-03,67.76,69.42,67.21,68.25,1719431,601899.SH
2025-02-04,67.48,68.4,67.53,67.57,1791899,601899.SH
2025-02-05,68.26,68.68,67.61,68.31,1506562,601899.SH
2025-02-06,67.97,68.66,67.64,68.05,1510272,601899.SH
2025-02-07,68.11,68.6,68.0,68.12,1689118,601899.SH
2025-02-08,67.2,67.38,66.22,67.26,1593034,601899.SH
2025-02-09,67.91,69.05,67.35,68.43,1381108,601899.SH
2025-02-10,68.46,69.43,68.16,69.09,1648317,601899.SH
2025-02-11,69.21,70.91,69.15,69.79,1601321,601899.SH
2025-02-12,69.61,71.2,69.18,70.04,1275943,601899.SH
2025-02-13,68.63,69.11,68.46,68.83,1455533,601899.SH
2025-02-14,69.69,71.06,69.42,70.18,1704884,601899.SH
2025-02-15,69.17,70.28,68.66,69.3,1781346,601899.SH
2025-02-16,70.05,71.4,70.38,70.48,1430447,601899.SH
2025-02-17,70.03,71.12,68.96,70.29,1782769,601899.SH
2025-02-18,68.97,69.67,68.84,69.16,1451703,601899.SH
2025-02-19,68.73,70.0,68.56,69.33,1688201,601899.SH
2025-02-20,68.69,69.61,68.31,68.88,1592172,601899.SH
2025-02-21,69.33,70.01,68.73,69.45,1762312,601899.SH
2025-02-22,69.09,70.3,69.33,69.34,1269206,601899.SH
2025-02-23,69.21,69.33,68.46,69.23,1367139,601899.SH
2025-02-24,69.24,70.92,69.23,69.59,1628870,601899.SH
2025-02-25,69.82,70.43,69.7,69.94,1327827,601899.SH
2025-02-26,70.6,72.49,69.93,71.12,1470451,601899.SH
2025-02-27,71.15,73.22,71.29,71.8,1844184,601899.SH
2025-02-28,70.77,71.85,71.3,71.33,1372018,601899.SH
2025-03-01,70.51,72.5,70.48,71.2,1748156,601899.SH
2025-03-02,69.83,70.77,69.16,70.04,1630210,601899.SH
2025-03-03,70.15,71.27,70.0,70.15,1579225,601899.SH
2025-03-04,70.97,72.35,69.96,71.14,1688458,601899.SH
2025-03-05,70.26,70.42,69.14,70.31,1663723,601899.SH
2025-03-06,69.78,70.87,68.71,70.1,1367026,601899.SH
2025-03-07,71.02,71.21,70.39,71.19,1807922,601899.SH
2025-03-08,70.05,70.54,70.01,70.43,1408562,601899.SH
2025-03-09,70.48,70.83,70.25,70.63,1716990,601899.SH
2025-03-10,71.93,72.74,70.87,71.98,1553063,601899.SH
2025-03-11,70.3,71.17,70.96,71.0,1325035,601899.SH
2025-03-12,71.21,72.12,70.83,71.43,1849020,601899.SH
2025-03-13,71.39,72.26,71.33,71.9,1611565,601899.SH
2025-03-14,72.37,74.11,72.59,72.94,1638690,601899.SH
2025-03-15,72.34,73.37,71.9,72.6,1701930,601899.SH
2025-03-16,70.96,71.43,70.42,71.35,1501256,601899.SH
2025-03-17,71.46,72.91,71.59,72.15,1539326,601899.SH
2025-03-18,71.1,72.05,70.86,71.22,1350577,601899.SH
2025-03-19,71.9,73.61,71.84,72.37,1514621,601899.SH
2025-03-20,71.13,72.27,71.36,71.83,1601392,601899.SH
2025-03-21,72.58,74.03,71.64,73.03,1454739,601899.SH
2025-03-22,72.79,73.67,72.73,73.48,1414054,601899.SH
2025-03-23,72.09,73.08,72.51,72.55,1866740,601899.SH
2025-03-24,72.18,72.62,72.42,72.6,1851322,601899.SH
2025-03-25,71.92,72.5,71.92,72.02,1837138,601899.SH
2025-03-26,71.73,72.98,72.07,72.27,1360998,601899.SH
2025-03-27,72.55,73.23,72.46,73.02,1543615,601899.SH
2025-03-28,72.35,73.84,71.7,72.86,1563795,601899.SH
2025-03-29,71.33,71.85,70.54,71.46,1509254,601899.SH
2025-03-30,70.49,71.97,70.52,70.84,1839829,601899.SH
2025-03-31,69.32,71.1,69.48,69.92,1506571,601899.SH
2025-04-01,71.22,72.36,71.23,71.25,1306937,601899.SH
2025-04-02,70.15,71.4,70.03,70.54,1723328,601899.SH
2025-04-03,70.03,71.5,69.12,70.21,1501714,601899.SH
