date,open,high,low,close,volume,symbol
2025-01-04,19.67,20.01,19.41,19.68,5297779,601989.SH
2025-01-05,19.66,20.15,19.69,19.81,4052656,601989.SH
2025-01-06,19.98,20.35,19.87,20.17,4971133,601989.SH
2025-01-07,20.28,20.35,20.13,20.33,5863364,601989.SH
2025-01-08,20.26,20.58,20.34,20.42,5292008,601989.SH
2025-01-09,20.24,20.61,20.22,20.34,4020389,601989.SH
2025-01-10,20.47,20.85,20.27,20.51,5797795,601989.SH
2025-01-11,20.28,20.64,20.05,20.29,5126723,601989.SH
2025-01-12,19.77,20.05,19.71,19.96,5453871,601989.SH
2025-01-13,19.9,20.0,19.65,19.95,5127147,601989.SH
2025-01-14,19.55,20.08,19.61,19.74,5443383,601989.SH
2025-01-15,19.87,20.08,19.56,19.87,4531011,601989.SH
2025-01-16,19.7,20.12,19.68,19.75,5643149,601989.SH
2025-01-17,19.62,19.82,19.62,19.78,4022545,601989.SH
2025-01-18,19.71,20.11,19.44,19.8,5534457,601989.SH
2025-01-19,19.52,19.95,19.7,19.71,5903603,601989.SH
2025-01-20,19.7,20.13,19.65,19.78,5283238,601989.SH
2025-01-21,19.81,19.94,19.63,19.94,5310943,601989.SH
2025-01-22,20.0,20.43,19.66,20.06,4121048,601989.SH
2025-01-23,20.15,20.29,20.13,20.19,4226115,601989.SH
2025-01-24,19.65,19.89,19.4,19.79,5703975,601989.SH
2025-01-25,19.86,20.27,19.79,20.02,4702207,601989.SH
2025-01-26,19.89,20.21,19.89,19.92,5686833,601989.SH
2025-01-27,19.94,20.44,19.98,20.05,5734681,601989.SH
2025-01-28,19.76,20.12,19.72,19.77,5045980,601989.SH
2025-01-29,19.59,19.78,19.35,19.67,4451174,601989.SH
2025-01-30,19.65,20.05,19.73,19.76,4122363,601989.SH
2025-01-31,20.02,20.2,19.97,20.03,4503934,601989.SH
2025-02-01,19.72,19.95,19.53,19.85,5239646,601989.SH
2025-02-02,19.32,19.52,19.46,19.51,4796791,601989.SH
2025-02-03,19.42,19.86,19.48,19.52,5632641,601989.SH
2025-02-04,19.73,19.78,19.5,19.76,5422642,601989.SH
2025-02-05,19.78,20.34,19.79,19.96,5334231,601989.SH
2025-02-06,19.73,19.86,19.39,19.75,4737721,601989.SH
2025-02-07,19.45,19.85,19.53,19.6,5449322,601989.SH
2025-02-08,19.81,20.16,19.59,19.93,4764596,601989.SH
2025-02-09,19.83,20.01,19.67,19.97,5108200,601989.SH
2025-02-10,20.12,20.36,20.02,20.14,4565978,601989.SH
2025-02-11,20.11,20.32,20.02,20.22,4111467,601989.SH
2025-02-12,20.39,20.54,20.13,20.49,4035374,601989.SH
2025-02-13,20.74,21.08,20.6,20.79,4725069,601989.SH
2025-02-14,20.53,20.79,20.21,20.55,4880742,601989.SH
2025-02-15,20.1,20.52,19.88,20.24,4232986,601989.SH
2025-02-16,19.87,20.06,19.87,20.03,5863067,601989.SH
2025-02-17,20.21,20.65,20.24,20.31,5058111,601989.SH
2025-02-18,20.47,20.83,20.11,20.52,5890114,601989.SH
2025-02-19,20.25,20.68,20.01,20.33,4151088,601989.SH
2025-02-20,20.11,20.46,19.87,20.16,4265171,601989.SH
2025-02-21,20.08,20.3,19.79,20.18,5051236,601989.SH
2025-02-22,19.94,20.35,19.92,20.11,4304040,601989.SH
2025-02-23,20.23,20.57,20.24,20.28,5881250,601989.SH
2025-02-24,20.39,20.76,20.27,20.59,5909545,601989.SH
2025-02-25,20.5,20.63,20.56,20.58,4220816,601989.SH
2025-02-26,20.44,20.72,20.5,20.61,4869511,601989.SH
2025-02-27,20.84,21.36,20.82,21.02,4041392,601989.SH
2025-02-28,21.34,21.48,21.05,21.35,5141060,601989.SH
2025-03-01,21.64,22.08,21.24,21.66,4964550,601989.SH
2025-03-02,21.68,22.19,21.68,21.86,5892301,601989.SH
2025-03-03,21.51,21.97,21.61,21.65,5078380,601989.SH
2025-03-04,21.8,22.28,21.76,22.02,4518988,601989.SH
