date,open,high,low,close,volume,symbol
2025-01-03,26.4,26.95,26.19,26.6,2380095,300347.SZ
2025-01-04,26.44,26.76,26.56,26.66,1709696,300347.SZ
2025-01-05,26.68,27.06,26.62,26.91,2340572,300347.SZ
2025-01-06,26.25,26.85,26.4,26.45,1872933,300347.SZ
2025-01-07,26.68,27.27,26.4,26.79,1684516,300347.SZ
2025-01-08,26.4,26.92,26.31,26.53,1823580,300347.SZ
2025-01-09,26.88,27.02,26.93,26.97,1819887,300347.SZ
2025-01-10,27.02,27.61,26.91,27.12,2440044,300347.SZ
2025-01-11,26.56,26.71,26.08,26.6,1904876,300347.SZ
2025-01-12,26.37,27.03,26.29,26.51,1951021,300347.SZ
2025-01-13,26.51,26.94,26.38,26.75,1920613,300347.SZ
2025-01-14,26.34,26.85,26.1,26.59,1697660,300347.SZ
2025-01-15,26.82,27.4,26.45,26.97,1953409,300347.SZ
2025-01-16,26.72,27.23,26.82,26.91,1909696,300347.SZ
2025-01-17,26.85,27.23,26.6,26.95,2388785,300347.SZ
2025-01-18,27.18,27.45,27.15,27.26,1977712,300347.SZ
2025-01-19,26.86,27.09,26.62,26.88,1946614,300347.SZ
2025-01-20,26.28,26.69,26.1,26.35,2231416,300347.SZ
2025-01-21,25.99,26.41,25.72,26.0,2438193,300347.SZ
2025-01-22,25.91,26.25,25.52,25.97,1809329,300347.SZ
2025-01-23,26.18,26.32,26.01,26.19,1820563,300347.SZ
2025-01-24,26.08,26.79,26.18,26.3,2154757,300347.SZ
2025-01-25,26.67,27.05,26.74,26.77,2208691,300347.SZ
2025-01-26,26.17,26.29,25.92,26.28,1987918,300347.SZ
2025-01-27,26.38,26.66,26.02,26.5,2343168,300347.SZ
2025-01-28,26.48,26.93,26.36,26.74,2332149,300347.SZ
2025-01-29,26.96,27.21,26.79,27.05,1725252,300347.SZ
2025-01-30,27.51,27.57,27.15,27.55,2342309,300347.SZ
2025-01-31,27.47,27.77,27.72,27.75,2282434,300347.SZ
2025-02-01,27.71,28.15,27.55,27.72,2435631,300347.SZ
2025-02-02,27.93,28.5,28.13,28.14,1989318,300347.SZ
2025-02-03,28.27,28.89,28.26,28.42,1672944,300347.SZ
2025-02-04,27.97,28.53,27.59,28.04,2217324,300347.SZ
2025-02-05,27.61,28.14,27.14,27.69,1999872,300347.SZ
2025-02-06,27.34,27.88,27.32,27.37,2474540,300347.SZ
